video_id,reason,frames,masks
d3987b2930,insufficient_49f,36,36
d39934abe3,insufficient_49f,29,29
d3ae1c3f4c,insufficient_49f,19,19
d3b088e593,insufficient_49f,18,18
d3e6e05e16,insufficient_49f,30,30
d3eefae7c5,insufficient_49f,29,29
d3f55f5ab8,insufficient_49f,36,36
d3f5c309cc,insufficient_49f,13,13
d4034a7fdf,insufficient_49f,36,36
d4193011f3,insufficient_49f,29,29
d429c67630,insufficient_49f,35,35
d42c0ff975,insufficient_49f,36,36
d44a764409,insufficient_49f,36,36
d44e6acd1d,insufficient_49f,13,13
d45158c175,insufficient_49f,30,30
d454e8444f,insufficient_49f,30,30
d45f62717e,insufficient_49f,36,36
d48ebdcf74,insufficient_49f,36,36
d49ab52a25,insufficient_49f,18,18
d4a607ad81,insufficient_49f,19,19
d4b063c7db,insufficient_49f,29,29
d4da13e9ba,insufficient_49f,20,20
d4dd1a7d00,insufficient_49f,36,36
d4f4f7c9c3,insufficient_49f,20,20
d521aba02e,insufficient_49f,36,36
d535bb1b97,insufficient_49f,19,19
d53b955f78,insufficient_49f,20,20
d55cb7a205,insufficient_49f,19,19
d55f247a45,insufficient_49f,30,30
d5695544d8,insufficient_49f,36,36
d5853d9b8b,insufficient_49f,36,36
d5b6c6d94a,insufficient_49f,20,20
d5cae12834,insufficient_49f,30,30
d5df027f0c,insufficient_49f,29,29
d5ee40e5d0,insufficient_49f,36,36
d600046f73,insufficient_49f,29,29
d632fd3510,insufficient_49f,29,29
d6476cad55,insufficient_49f,36,36
d65a7bae86,insufficient_49f,30,30
d664c89912,insufficient_49f,30,30
d689658f06,insufficient_49f,36,36
d6917db4be,insufficient_49f,20,20
d69967143e,insufficient_49f,20,20
d699d3d798,insufficient_49f,19,19
d69f757a3f,insufficient_49f,36,36
d6ac0e065c,insufficient_49f,19,19
d6c02bfda5,insufficient_49f,20,20
d6c1b5749e,insufficient_49f,19,19
d6e12ef6cc,insufficient_49f,19,19
d6eed152c4,insufficient_49f,36,36
d6faaaf726,insufficient_49f,20,20
d704766646,insufficient_49f,36,36
d708e1350c,insufficient_49f,36,36
d7135cf104,insufficient_49f,36,36
d7157a9f44,insufficient_49f,10,10
d719cf9316,insufficient_49f,20,20
d724134cfd,insufficient_49f,29,29
d73a60a244,insufficient_49f,36,36
d7411662da,insufficient_49f,17,17
d74875ea7c,insufficient_49f,20,20
d756f5a694,insufficient_49f,19,19
d7572b7d8a,insufficient_49f,36,36
d763bd6d96,insufficient_49f,36,36
d7697c8b13,insufficient_49f,20,20
d7797196b4,insufficient_49f,30,30
d79c834768,insufficient_49f,36,36
d7b34e5d73,insufficient_49f,17,17
d7bb6b37a7,insufficient_49f,30,30
d7c7e064a6,insufficient_49f,36,36
d7fbf545b3,insufficient_49f,20,20
d82a0aa15b,insufficient_49f,36,36
d847e24abd,insufficient_49f,29,29
d8596701b7,insufficient_49f,29,29
d86101499c,insufficient_49f,29,29
d87069ba86,insufficient_49f,30,30
d87160957b,insufficient_49f,29,29
d874654b52,insufficient_49f,19,19
d88a403092,insufficient_49f,20,20
d8aee40f3f,insufficient_49f,28,28
d8e77a222d,insufficient_49f,19,19
d8eb07c381,insufficient_49f,36,36
d9010348a1,insufficient_49f,14,14
d90e3cf281,insufficient_49f,19,19
d92532c7b2,insufficient_49f,36,36
d927fae122,insufficient_49f,29,29
d95707bca8,insufficient_49f,19,19
d973b31c00,insufficient_49f,29,29
d991cb471d,insufficient_49f,36,36
d992c69d37,insufficient_49f,30,30
d99d770820,insufficient_49f,36,36
d9b63abc11,insufficient_49f,36,36
d9db6f1983,insufficient_49f,29,29
d9e52be2d2,insufficient_49f,20,20
d9edc82650,insufficient_49f,30,30
da01070697,insufficient_49f,20,20
da070ea4b7,insufficient_49f,36,36
da080507b9,insufficient_49f,30,30
da0e944cc4,insufficient_49f,36,36
da28d94ff4,insufficient_49f,20,20
da5d78b9d1,insufficient_49f,36,36
da6003fc72,insufficient_49f,30,30
da690fee9f,insufficient_49f,36,36
da6c68708f,insufficient_49f,36,36
da7a816676,insufficient_49f,29,29
dac361e828,insufficient_49f,36,36
dac71659b8,insufficient_49f,20,20
dad980385d,insufficient_49f,20,20
daebc12b77,insufficient_49f,30,30
db0968cdd3,insufficient_49f,30,30
db231a7100,insufficient_49f,19,19
db59282ace,insufficient_49f,19,19
db7f267c3f,insufficient_49f,36,36
dba35b87fd,insufficient_49f,20,20
dbba735a50,insufficient_49f,18,18
dbca076acd,insufficient_49f,36,36
dbd66dc3ac,insufficient_49f,36,36
dbdc3c292b,insufficient_49f,36,36
dbf4a5b32b,insufficient_49f,36,36
dbfc417d28,insufficient_49f,36,36
dc1745e0a2,insufficient_49f,19,19
dc32a44804,insufficient_49f,36,36
dc34b35e30,insufficient_49f,30,30
dc504a4f79,insufficient_49f,19,19
dc704dd647,insufficient_49f,36,36
dc71bc6918,insufficient_49f,19,19
dc7771b3be,insufficient_49f,36,36
dcf8c93617,insufficient_49f,20,20
dd0f4c9fb9,insufficient_49f,36,36
dd415df125,insufficient_49f,24,24
dd601f9a3f,insufficient_49f,29,29
dd61d903df,insufficient_49f,30,30
dd77583736,insufficient_49f,30,30
dd8636bd8b,insufficient_49f,36,36
dd9fe6c6ac,insufficient_49f,19,19
ddb2da4c14,insufficient_49f,36,36
ddcd450d47,insufficient_49f,29,29
dde8e67fb4,insufficient_49f,16,16
ddfc3f04d3,insufficient_49f,30,30
de2ab79dfa,insufficient_49f,36,36
de2f35b2fd,insufficient_49f,19,19
de30990a51,insufficient_49f,36,36
de36b216da,insufficient_49f,20,20
de37403340,insufficient_49f,36,36
de46e4943b,insufficient_49f,20,20
de4ddbccb1,insufficient_49f,36,36
de5e480f05,insufficient_49f,20,20
de6a9382ca,insufficient_49f,20,20
de74a601d3,insufficient_49f,36,36
de827c510d,insufficient_49f,19,19
ded6069f7b,insufficient_49f,36,36
defb71c741,insufficient_49f,20,20
df01f277f1,insufficient_49f,36,36
df05214b82,insufficient_49f,19,19
df0638b0a0,insufficient_49f,10,10
df11931ffe,insufficient_49f,36,36
df1b0e4620,insufficient_49f,36,36
df20a8650d,insufficient_49f,19,19
df2bc56d7c,insufficient_49f,36,36
df365282c6,insufficient_49f,36,36
df39a0d9df,insufficient_49f,20,20
df3c430c24,insufficient_49f,19,19
df5536cfb9,insufficient_49f,36,36
df59cfd91d,insufficient_49f,20,20
df5e2152b3,insufficient_49f,14,14
df741313c9,insufficient_49f,20,20
df7626172f,insufficient_49f,19,19
df8ad5deb9,insufficient_49f,36,36
df96aa609a,insufficient_49f,20,20
df9705605c,insufficient_49f,36,36
df9c91c4da,insufficient_49f,36,36
dfc0d3d27a,insufficient_49f,36,36
dfdbf91a99,insufficient_49f,36,36
e00baaae9b,insufficient_49f,36,36
e0a938c6e7,insufficient_49f,19,19
e0b2ceee6f,insufficient_49f,30,30
e0bdb5dfae,insufficient_49f,8,8
e0be1f6e17,insufficient_49f,20,20
e0c478f775,insufficient_49f,30,30
e0de82caa7,insufficient_49f,36,36
e0f217dd59,insufficient_49f,19,19
e0f7208874,insufficient_49f,35,35
e0fb58395e,insufficient_49f,36,36
e1194c2e9d,insufficient_49f,15,15
e11adcd05d,insufficient_49f,23,23
e128124b9d,insufficient_49f,18,18
e1495354e4,insufficient_49f,36,36
e1561d6d4b,insufficient_49f,36,36
e158805399,insufficient_49f,19,19
e16945b951,insufficient_49f,10,10
e19edcd34b,insufficient_49f,36,36
e1a1544285,insufficient_49f,36,36
e1ab7957f4,insufficient_49f,30,30
e1d26d35be,insufficient_49f,20,20
e1e957085b,insufficient_49f,20,20
e1f14510fa,insufficient_49f,36,36
e214b160f4,insufficient_49f,36,36
e2167379b8,insufficient_49f,30,30
e21acb20ab,insufficient_49f,36,36
e221105579,insufficient_49f,36,36
e22ddf8a1b,insufficient_49f,35,35
e22de45950,insufficient_49f,20,20
e22ffc469b,insufficient_49f,36,36
e23cca5244,insufficient_49f,20,20
e252f46f0b,insufficient_49f,36,36
e25fa6cf39,insufficient_49f,36,36
e26e486026,insufficient_49f,30,30
e275760245,insufficient_49f,20,20
e27bbedbfe,insufficient_49f,19,19
e29e9868a8,insufficient_49f,36,36
e2b37ff8af,insufficient_49f,20,20
e2b608d309,insufficient_49f,36,36
e2bef4da9a,insufficient_49f,20,20
e2c87a6421,insufficient_49f,20,20
e2ea25542c,insufficient_49f,29,29
e2fb1d6497,insufficient_49f,36,36
e2fcc99117,insufficient_49f,19,19
e33c18412a,insufficient_49f,15,15
e348377191,insufficient_49f,19,19
e352cb59c8,insufficient_49f,36,36
e36ac982f0,insufficient_49f,19,19
e391bc981e,insufficient_49f,20,20
e39e3e0a06,insufficient_49f,20,20
e3bf38265f,insufficient_49f,11,11
e3d5b2cd21,insufficient_49f,30,30
e3d60e82d5,insufficient_49f,10,10
e3e3245492,insufficient_49f,20,20
e3e4134877,insufficient_49f,30,30
e3f4635e03,insufficient_49f,36,36
e4004ee048,insufficient_49f,36,36
e402d1afa5,insufficient_49f,36,36
e415093d27,insufficient_49f,15,15
e41ceb5d81,insufficient_49f,36,36
e424653b78,insufficient_49f,20,20
e42b6d3dbb,insufficient_49f,20,20
e42d60f0d4,insufficient_49f,36,36
e436d0ff1e,insufficient_49f,36,36
e43d7ae2c5,insufficient_49f,19,19
e4428801bc,insufficient_49f,20,20
e44e0b4917,insufficient_49f,36,36
e470345ede,insufficient_49f,36,36
e48e8b4263,insufficient_49f,35,35
e4922e3726,insufficient_49f,36,36
e4936852bb,insufficient_49f,20,20
e495f32c60,insufficient_49f,9,9
e499228f26,insufficient_49f,30,30
e4af66e163,insufficient_49f,36,36
e4b2095f58,insufficient_49f,36,36
e4d19c8283,insufficient_49f,36,36
e4d4872dab,insufficient_49f,20,20
e4e2983570,insufficient_49f,9,9
e4eaa63aab,insufficient_49f,19,19
e4ef0a3a34,insufficient_49f,19,19
e4f8e5f46e,insufficient_49f,20,20
e4ffb6d0dd,insufficient_49f,15,15
e53e21aa02,insufficient_49f,36,36
e57f4f668b,insufficient_49f,36,36
e588433c1e,insufficient_49f,20,20
e597442c99,insufficient_49f,30,30
e5abc0e96b,insufficient_49f,19,19
e5be628030,insufficient_49f,36,36
e5ce96a55d,insufficient_49f,13,13
e5d6b70a9f,insufficient_49f,17,17
e5fde1574c,insufficient_49f,19,19
e625e1d27b,insufficient_49f,36,36
e6261d2348,insufficient_49f,19,19
e6267d46bc,insufficient_49f,20,20
e6295f223f,insufficient_49f,36,36
e63463d8c6,insufficient_49f,20,20
e6387bd1e0,insufficient_49f,36,36
e653883384,insufficient_49f,20,20
e65f134e0b,insufficient_49f,30,30
e668ef5664,insufficient_49f,36,36
e672ccd250,insufficient_49f,19,19
e674510b20,insufficient_49f,19,19
e676107765,insufficient_49f,30,30
e699da0cdf,insufficient_49f,36,36
e6be243065,insufficient_49f,10,10
e6deab5e0b,insufficient_49f,16,16
e6f065f2b9,insufficient_49f,20,20
e71629e7b5,insufficient_49f,20,20
e72a7d7b0b,insufficient_49f,30,30
e72f6104e1,insufficient_49f,19,19
e75a466eea,insufficient_49f,15,15
e76c55933f,insufficient_49f,30,30
e7784ec8ad,insufficient_49f,36,36
e78922e5e6,insufficient_49f,10,10
e78d450a9c,insufficient_49f,19,19
e7c6354e77,insufficient_49f,19,19
e7c8de1fce,insufficient_49f,30,30
e7ea10db28,insufficient_49f,30,30
e803918710,insufficient_49f,36,36
e8073a140b,insufficient_49f,36,36
e828dd02db,insufficient_49f,30,30
e845994987,insufficient_49f,30,30
e8485a2615,insufficient_49f,20,20
e85c5118a7,insufficient_49f,36,36
e88b6736e4,insufficient_49f,36,36
e8962324e3,insufficient_49f,19,19
e8b3018d36,insufficient_49f,19,19
e8cee8bf0b,insufficient_49f,30,30
e8d97ebece,insufficient_49f,29,29
e8da49ea6a,insufficient_49f,20,20
e8ed1a3ccf,insufficient_49f,36,36
e8f7904326,insufficient_49f,15,15
e8f8341dec,insufficient_49f,36,36
e8fa21eb13,insufficient_49f,36,36
e90c10fc4c,insufficient_49f,30,30
e914b8cac8,insufficient_49f,36,36
e92b6bfea4,insufficient_49f,10,10
e92e1b7623,insufficient_49f,30,30
e93f83e512,insufficient_49f,19,19
e9422ad240,insufficient_49f,10,10
e9460b55f9,insufficient_49f,36,36
e9502628f6,insufficient_49f,36,36
e950befd5f,insufficient_49f,36,36
e9582bdd1b,insufficient_49f,19,19
e95e5afe0f,insufficient_49f,20,20
e97cfac475,insufficient_49f,20,20
e98d57d99c,insufficient_49f,19,19
e98eda8978,insufficient_49f,19,19
e99706b555,insufficient_49f,9,9
e9bc0760ba,insufficient_49f,19,19
e9d3c78bf3,insufficient_49f,18,18
e9ec1b7ea8,insufficient_49f,29,29
ea065cc205,insufficient_49f,36,36
ea138b6617,insufficient_49f,30,30
ea16d3fd48,insufficient_49f,36,36
ea2545d64b,insufficient_49f,36,36
ea286a581c,insufficient_49f,30,30
ea320da917,insufficient_49f,20,20
ea345f3627,insufficient_49f,19,19
ea3b94a591,insufficient_49f,36,36
ea444a37eb,insufficient_49f,15,15
ea4a01216b,insufficient_49f,36,36
ea5672ffa8,insufficient_49f,17,17
eaa99191cb,insufficient_49f,30,30
eaab4d746c,insufficient_49f,19,19
eac7a59bc1,insufficient_49f,30,30
ead5d3835a,insufficient_49f,20,20
eaec65cfa7,insufficient_49f,36,36
eaed1a87be,insufficient_49f,36,36
eb2f821c6f,insufficient_49f,36,36
eb383cb82e,insufficient_49f,19,19
eb6992fe02,insufficient_49f,30,30
eb6ac20a01,insufficient_49f,19,19
eb6d7ab39e,insufficient_49f,20,20
eb7921facd,insufficient_49f,36,36
eb8fce51a6,insufficient_49f,36,36
ebbb90e9f9,insufficient_49f,19,19
ebbf5c9ee1,insufficient_49f,36,36
ebc4ec32e6,insufficient_49f,19,19
ebe56e5ef8,insufficient_49f,36,36
ec1299aee4,insufficient_49f,20,20
ec139ff675,insufficient_49f,36,36
ec193e1a01,insufficient_49f,36,36
ec28252938,insufficient_49f,30,30
ec387be051,insufficient_49f,36,36
ec3d4fac00,insufficient_49f,19,19
ec4186ce12,insufficient_49f,19,19
ec579c2f96,insufficient_49f,19,19
ecae59b782,insufficient_49f,36,36
ecb33a0448,insufficient_49f,36,36
ece6bc9e92,insufficient_49f,30,30
ecfedd4035,insufficient_49f,19,19
ecfff22fd6,insufficient_49f,36,36
ed3291c3d6,insufficient_49f,36,36
ed3cd5308d,insufficient_49f,35,35
ed3e6fc1a5,insufficient_49f,36,36
ed72ae8825,insufficient_49f,36,36
ed7455da68,insufficient_49f,19,19
ed844e879f,insufficient_49f,30,30
ed8f814b2b,insufficient_49f,19,19
ed911a1f63,insufficient_49f,36,36
ed9ff4f649,insufficient_49f,36,36
eda8ab984b,insufficient_49f,36,36
edb8878849,insufficient_49f,20,20
edbfdfe1b4,insufficient_49f,36,36
edd22c46a2,insufficient_49f,20,20
edd663afa3,insufficient_49f,36,36
ede3552eae,insufficient_49f,20,20
edeab61ee0,insufficient_49f,35,35
ee07583fc0,insufficient_49f,30,30
ee316eaed6,insufficient_49f,19,19
ee3f509537,insufficient_49f,30,30
ee40a1e491,insufficient_49f,19,19
ee4bf100f1,insufficient_49f,36,36
ee6f9b01f9,insufficient_49f,36,36
ee947ed771,insufficient_49f,20,20
ee9706ac7f,insufficient_49f,19,19
ee9a7840ae,insufficient_49f,36,36
eeb90cb569,insufficient_49f,36,36
eebf45e5c5,insufficient_49f,19,19
eeed0c7d73,insufficient_49f,18,18
ef0061a309,insufficient_49f,20,20
ef07f1a655,insufficient_49f,20,20
ef0a8e8f35,insufficient_49f,12,12
ef232a2aed,insufficient_49f,30,30
ef308ad2e9,insufficient_49f,36,36
ef44945428,insufficient_49f,20,20
ef45ce3035,insufficient_49f,36,36
ef5dde449d,insufficient_49f,36,36
ef5e770988,insufficient_49f,29,29
ef6359cea3,insufficient_49f,20,20
ef65268834,insufficient_49f,36,36
ef6cb5eae0,insufficient_49f,18,18
ef78972bc2,insufficient_49f,30,30
ef8cfcfc4f,insufficient_49f,17,17
ef96501dd0,insufficient_49f,30,30
ef9a2e976b,insufficient_49f,19,19
efb24f950f,insufficient_49f,36,36
efce0c1868,insufficient_49f,35,35
efe5ac6901,insufficient_49f,19,19
efe828affa,insufficient_49f,36,36
efea4e0523,insufficient_49f,29,29
f0268aa627,insufficient_49f,36,36
f0483250c8,insufficient_49f,36,36
f04cf99ee6,insufficient_49f,13,13
f05b189097,insufficient_49f,20,20
f08928c6d3,insufficient_49f,20,20
f09d74856f,insufficient_49f,30,30
f0a7607d63,insufficient_49f,36,36
f0ad38da27,insufficient_49f,15,15
f0c34e1213,insufficient_49f,19,19
f0c7f86c29,insufficient_49f,36,36
f0dfa18ba7,insufficient_49f,30,30
f0eb3179f7,insufficient_49f,36,36
f119bab27d,insufficient_49f,30,30
f14409b6a3,insufficient_49f,36,36
f1489baff4,insufficient_49f,18,18
f14c18cf6a,insufficient_49f,36,36
f15c607b92,insufficient_49f,31,31
f1af214222,insufficient_49f,20,20
f1b77bd309,insufficient_49f,36,36
f1ba9e1a3e,insufficient_49f,36,36
f1d99239eb,insufficient_49f,14,14
f1dc710cf4,insufficient_49f,36,36
f1ec5c08fa,insufficient_49f,20,20
f22648fe12,insufficient_49f,36,36
f22d21f1f1,insufficient_49f,29,29
f233257395,insufficient_49f,19,19
f23e95dbe5,insufficient_49f,20,20
f2445b1572,insufficient_49f,30,30
f253b3486d,insufficient_49f,28,28
f277c7a6a4,insufficient_49f,19,19
f2ab2b84d6,insufficient_49f,18,18
f2b7c9b1f3,insufficient_49f,30,30
f2b83d5ce5,insufficient_49f,36,36
f2c276018f,insufficient_49f,30,30
f2cfd94d64,insufficient_49f,30,30
f2dd6e3add,insufficient_49f,30,30
f2e7653f16,insufficient_49f,36,36
f2f333ad06,insufficient_49f,20,20
f2f55d6713,insufficient_49f,35,35
f2fdb6abec,insufficient_49f,31,31
f305a56d9f,insufficient_49f,10,10
f3085d6570,insufficient_49f,20,20
f3325c3338,insufficient_49f,36,36
f3400f1204,insufficient_49f,36,36
f34497c932,insufficient_49f,20,20
f34a56525e,insufficient_49f,19,19
f36483c824,insufficient_49f,20,20
f3704d5663,insufficient_49f,19,19
f3734c4913,insufficient_49f,30,30
f38e5aa5b4,insufficient_49f,18,18
f3986fba44,insufficient_49f,36,36
f3a0ffc7d9,insufficient_49f,30,30
f3b24a7d28,insufficient_49f,20,20
f3e6c35ec3,insufficient_49f,36,36
f3fc0ea80b,insufficient_49f,20,20
f40a683fbe,insufficient_49f,36,36
f4207ca554,insufficient_49f,36,36
f4377499c2,insufficient_49f,30,30
f46184f393,insufficient_49f,29,29
f46c2d0a6d,insufficient_49f,36,36
f46c364dca,insufficient_49f,36,36
f46f7a0b63,insufficient_49f,36,36
f46fe141b0,insufficient_49f,19,19
f470b9aeb0,insufficient_49f,36,36
f47eb7437f,insufficient_49f,20,20
f48b535719,insufficient_49f,19,19
f49e4866ac,insufficient_49f,36,36
f4aa882cfd,insufficient_49f,36,36
f4daa3dbd5,insufficient_49f,20,20
f4dd51ac35,insufficient_49f,19,19
f507a1b9dc,insufficient_49f,20,20
f51c5ac84b,insufficient_49f,18,18
f52104164b,insufficient_49f,36,36
f54c67b9bb,insufficient_49f,20,20
f5966cadd2,insufficient_49f,36,36
f5bddf5598,insufficient_49f,19,19
f5d85cfd17,insufficient_49f,19,19
f5e2e7d6a0,insufficient_49f,20,20
f5f051e9b4,insufficient_49f,36,36
f5f8a93a76,insufficient_49f,30,30
f6283e8af5,insufficient_49f,20,20
f635e9568b,insufficient_49f,36,36
f6474735be,insufficient_49f,29,29
f659251be2,insufficient_49f,30,30
f66981af4e,insufficient_49f,20,20
f6708fa398,insufficient_49f,18,18
f697fe8e8f,insufficient_49f,20,20
f6adb12c42,insufficient_49f,16,16
f6c7906ca4,insufficient_49f,36,36
f6cd0a8016,insufficient_49f,29,29
f6d6f15ae7,insufficient_49f,29,29
f6e501892c,insufficient_49f,19,19
f6f59d986f,insufficient_49f,36,36
f6fe8c90a5,insufficient_49f,36,36
f714160545,insufficient_49f,29,29
f74c3888d7,insufficient_49f,36,36
f7782c430e,insufficient_49f,30,30
f7783ae5f2,insufficient_49f,20,20
f77ab47923,insufficient_49f,20,20
f788a98327,insufficient_49f,19,19
f7961ac1f0,insufficient_49f,20,20
f7a71e7574,insufficient_49f,30,30
f7a8521432,insufficient_49f,36,36
f7afbf4947,insufficient_49f,29,29
f7b7cd5f44,insufficient_49f,17,17
f7cf4b4a39,insufficient_49f,19,19
f7d49799ad,insufficient_49f,30,30
f7e0c9bb83,insufficient_49f,36,36
f7e5b84928,insufficient_49f,20,20
f7e6bd58be,insufficient_49f,20,20
f7f2a38ac6,insufficient_49f,20,20
f7f6cb2d6d,insufficient_49f,30,30
f83f19e796,insufficient_49f,16,16
f85796a921,insufficient_49f,19,19
f8603c26b2,insufficient_49f,35,35
f8819b42ec,insufficient_49f,29,29
f891f8eaa1,insufficient_49f,20,20
f89288d10c,insufficient_49f,19,19
f895ae8cc1,insufficient_49f,36,36
f8af30d4b6,insufficient_49f,20,20
f8b4ac12f1,insufficient_49f,35,35
f8c3fb2b01,insufficient_49f,36,36
f8c8de2764,insufficient_49f,36,36
f8db369b40,insufficient_49f,19,19
f8fcb6a78c,insufficient_49f,36,36
f94aafdeef,insufficient_49f,36,36
f95d217b70,insufficient_49f,20,20
f9681d5103,insufficient_49f,19,19
f9750192a4,insufficient_49f,19,19
f9823a32c2,insufficient_49f,20,20
f991ddb4c2,insufficient_49f,20,20
f99d535567,insufficient_49f,20,20
f9ae3d98b7,insufficient_49f,29,29
f9b6217959,insufficient_49f,19,19
f9bd1fabf5,insufficient_49f,20,20
f9c68eaa64,insufficient_49f,36,36
f9d3e04c4f,insufficient_49f,19,19
f9daf64494,insufficient_49f,35,35
f9e4cc5a0a,insufficient_49f,20,20
f9ea6b7f31,insufficient_49f,20,20
f9f3852526,insufficient_49f,36,36
fa04c615cf,insufficient_49f,25,25
fa08e00a56,insufficient_49f,36,36
fa4370d74d,insufficient_49f,36,36
fa67744af3,insufficient_49f,36,36
fa88d48a92,insufficient_49f,30,30
fa8b904cc9,insufficient_49f,19,19
fa9526bdf1,insufficient_49f,30,30
fa9b9d2426,insufficient_49f,30,30
fad633fbe1,insufficient_49f,30,30
faf5222dc3,insufficient_49f,19,19
faff0e15f1,insufficient_49f,36,36
fb08c64e8c,insufficient_49f,36,36
fb23455a7f,insufficient_49f,30,30
fb2e19fa6e,insufficient_49f,36,36
fb34dfbb77,insufficient_49f,36,36
fb47fcea1e,insufficient_49f,20,20
fb49738155,insufficient_49f,36,36
fb4cbc514b,insufficient_49f,15,15
fb4e6062f7,insufficient_49f,36,36
fb5ba7ad6e,insufficient_49f,20,20
fb63cd1236,insufficient_49f,20,20
fb81157a07,insufficient_49f,36,36
fb92abdaeb,insufficient_49f,36,36
fba22a6848,insufficient_49f,19,19
fbaca0c9df,insufficient_49f,36,36
fbc645f602,insufficient_49f,20,20
fbd77444cd,insufficient_49f,20,20
fbe53dc8e8,insufficient_49f,20,20
fbe541dd73,insufficient_49f,20,20
fbe8488798,insufficient_49f,19,19
fbfd25174f,insufficient_49f,20,20
fc28cb305e,insufficient_49f,20,20
fc33b1ffd6,insufficient_49f,30,30
fc6186f0bb,insufficient_49f,36,36
fc918e3a40,insufficient_49f,30,30
fc96cda9d8,insufficient_49f,30,30
fc9832eea4,insufficient_49f,30,30
fcb10d0f81,insufficient_49f,36,36
fcd20a2509,insufficient_49f,36,36
fcf637e3ab,insufficient_49f,19,19
fcfd81727f,insufficient_49f,20,20
fd31890379,insufficient_49f,36,36
fd33551c28,insufficient_49f,29,29
fd542da05e,insufficient_49f,29,29
fd6789b3fe,insufficient_49f,36,36
fd77828200,insufficient_49f,36,36
fd7af75f4d,insufficient_49f,30,30
fdb28d0fbb,insufficient_49f,30,30
fdb3d1fb1e,insufficient_49f,16,16
fdb8b04124,insufficient_49f,20,20
fdc6e3d581,insufficient_49f,19,19
fdfce7e6fc,insufficient_49f,36,36
fe0f76d41b,insufficient_49f,36,36
fe24b0677d,insufficient_49f,36,36
fe3c02699d,insufficient_49f,29,29
fe58b48235,insufficient_49f,20,20
fe6a5596b8,insufficient_49f,19,19
fe6c244f63,insufficient_49f,14,14
fe7afec086,insufficient_49f,36,36
fe985d510a,insufficient_49f,29,29
fe9db35d15,insufficient_49f,20,20
fea8ffcd36,insufficient_49f,29,29
feb1080388,insufficient_49f,36,36
fed208bfca,insufficient_49f,36,36
feda5ad1c2,insufficient_49f,36,36
feec95b386,insufficient_49f,19,19
ff15a5eff6,insufficient_49f,29,29
ff204daf4b,insufficient_49f,20,20
ff25f55852,insufficient_49f,36,36
ff2ada194f,insufficient_49f,36,36
ff2ce142e8,insufficient_49f,20,20
ff49d36d20,insufficient_49f,36,36
ff5a1ec4f3,insufficient_49f,36,36
ff66152b25,insufficient_49f,36,36
ff692fdc56,insufficient_49f,36,36
ff773b1a1e,insufficient_49f,20,20
ff97129478,insufficient_49f,29,29
ffb904207d,insufficient_49f,36,36
ffc43fc345,insufficient_49f,29,29
fffe5f8df6,insufficient_49f,36,36
