row_index,sample_id,mask_id,mask_path,n_frames,empty_frames,area_median,perimeter_median,ap_median,sqrt_area_median,ap_mean,sqrt_area_mean
75,youtubevos_000075_06fbb3fa2c,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000075_000076/candidates/youtubevos_000075_06fbb3fa2c/mask_001/mask,16,0,47602.0,967.7199077606201,49.1898529918174,123.09422083152728,49.1898529918174,123.09422083152728
76,youtubevos_000076_0700264286,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000076_000077/candidates/youtubevos_000076_0700264286/mask_002/mask,16,0,42078.0,947.3904342055321,44.4611680086145,115.73177347142635,44.44428320537759,115.754666771364
77,youtubevos_000077_070c918ca7,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000077_000078/candidates/youtubevos_000077_070c918ca7/mask_001/mask,16,0,37937.0,848.1980465650558,44.72658261078685,109.88959073613145,44.72658261078685,109.88959073613145
78,youtubevos_000078_07129e14a4,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000078_000079/candidates/youtubevos_000078_07129e14a4/mask_000/mask,16,0,40091.0,841.8447906970978,47.62279275589774,112.96619692188611,47.62279275589774,112.96619692188611
79,youtubevos_000079_07177017e9,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000079_000080/candidates/youtubevos_000079_07177017e9/mask_003/mask,16,0,41704.0,1026.0214165449142,40.64632504498448,115.21629873159789,40.640070900962996,115.18018040094924
80,youtubevos_000080_07238ffc58,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000080_000081/candidates/youtubevos_000080_07238ffc58/mask_002/mask,16,0,38152.0,836.5742000341415,45.64737276021167,110.20053857670186,45.6362831352846,110.22702949928265
81,youtubevos_000081_07353b2a89,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000081_000082/candidates/youtubevos_000081_07353b2a89/mask_003/mask,16,0,46391.0,944.1808005571365,49.16748992630119,121.51836866536176,49.17237930096307,121.5487945408976
82,youtubevos_000082_0738493cbf,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000082_000083/candidates/youtubevos_000082_0738493cbf/mask_002/mask,16,0,40625.5,923.4463438987732,43.99335219614177,113.7167457200751,43.99583581560743,113.72897082274292
83,youtubevos_000083_075926c651,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000083_000084/candidates/youtubevos_000083_075926c651/mask_000/mask,16,0,45271.0,987.2173750400543,45.8571750706507,120.04252103911509,45.8571750706507,120.04252103911509
84,youtubevos_000084_075c701292,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000084_000085/candidates/youtubevos_000084_075c701292/mask_000/mask,16,0,38087.0,903.653889298439,42.14777411025059,110.10662393826284,42.14777411025059,110.10662393826284
85,youtubevos_000085_0762ea9a30,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000085_000086/candidates/youtubevos_000085_0762ea9a30/mask_000/mask,16,0,41144.0,890.0802937746048,46.22504316494721,114.44012389518758,46.22504316494721,114.44012389518758
86,youtubevos_000086_07652ee4af,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000086_000087/candidates/youtubevos_000086_07652ee4af/mask_002/mask,16,0,44942.0,949.1269776821136,47.3480853796797,119.60553041089663,47.34989657614402,119.5959752190747
87,youtubevos_000087_076f206928,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000087_000088/candidates/youtubevos_000087_076f206928/mask_001/mask,16,0,44407.0,887.5605243444443,50.03264428958148,118.89149303362117,50.03264428958148,118.89149303362117
88,youtubevos_000088_077d32af19,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000088_000089/candidates/youtubevos_000088_077d32af19/mask_001/mask,16,0,41156.0,891.7686762809753,46.150981857354125,114.45681139967202,46.150981857354125,114.45681139967202
89,youtubevos_000089_079049275c,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000089_000090/candidates/youtubevos_000089_079049275c/mask_000/mask,16,0,41943.0,860.465071439743,48.744570107674846,115.54597161392833,48.744570107674846,115.54597161392833
90,youtubevos_000090_07913cdda7,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000090_000091/candidates/youtubevos_000090_07913cdda7/mask_000/mask,16,0,39107.0,963.972651720047,40.56857829962306,111.57125399935909,40.56857829962306,111.57125399935909
91,youtubevos_000091_07a11a35e8,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000091_000092/candidates/youtubevos_000091_07a11a35e8/mask_003/mask,16,0,44999.0,893.4772653579712,50.33090205484877,119.68135430544056,50.32896553166371,119.65206310726617
92,youtubevos_000092_07ac33b6df,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000092_000093/candidates/youtubevos_000092_07ac33b6df/mask_002/mask,16,0,41013.0,945.6538900136948,43.363645444747384,114.25779344121699,43.345983852384464,114.24085353110601
93,youtubevos_000093_07c62c3d11,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000093_000094/candidates/youtubevos_000093_07c62c3d11/mask_002/mask,16,0,36594.0,800.4234402179718,45.68082112893004,107.92697519623923,45.69712000831805,107.93027125237275
94,youtubevos_000094_07cc1c7d74,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000094_000095/candidates/youtubevos_000094_07cc1c7d74/mask_001/mask,16,0,41785.0,821.9970335960388,50.83351677949579,115.32813444337724,50.83351677949579,115.32813444337724
95,youtubevos_000095_080196ef01,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000095_000096/candidates/youtubevos_000095_080196ef01/mask_003/mask,16,0,43071.0,898.1807990074158,47.951370200293496,117.08938939042277,47.9610289945316,117.11656121014076
96,youtubevos_000096_081207976e,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000096_000097/candidates/youtubevos_000096_081207976e/mask_002/mask,16,0,47455.0,899.7472547292709,52.74525612027395,122.90400989736578,52.74837308403413,122.93013471169864
97,youtubevos_000097_081ae4fa44,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000097_000098/candidates/youtubevos_000097_081ae4fa44/mask_003/mask,16,0,41493.0,869.2346233129501,47.68911172658454,114.92446248183361,47.68908980270777,114.90264231283727
98,youtubevos_000098_081d8250cb,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000098_000099/candidates/youtubevos_000098_081d8250cb/mask_002/mask,16,0,37957.5,903.8929596543312,42.01327345822969,109.91927710433347,41.99496005434743,109.91018723400632
99,youtubevos_000099_082900c5d4,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000099_000100/candidates/youtubevos_000099_082900c5d4/mask_003/mask,16,0,38478.5,851.9625443220139,45.170982753253895,110.67107448432367,45.172020437979,110.65937919553193
100,youtubevos_000100_0860df21e2,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000100_000101/candidates/youtubevos_000100_0860df21e2/mask_002/mask,16,0,45542.0,1003.6122596263885,45.381363005792956,120.4012825080897,45.36441390435769,120.39151780688863
101,youtubevos_000101_0866d4c5e3,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000101_000102/candidates/youtubevos_000101_0866d4c5e3/mask_003/mask,16,0,46762.0,908.8010785579681,51.454604426965666,122.00330691307683,51.48144864390527,122.05291921875806
102,youtubevos_000102_0891ac2eb6,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000102_000103/candidates/youtubevos_000102_0891ac2eb6/mask_003/mask,16,0,48026.0,928.9919854402542,51.716887379098246,123.64121704528216,51.710146376799145,123.65641582729387
103,youtubevos_000103_08931bc458,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000103_000104/candidates/youtubevos_000103_08931bc458/mask_003/mask,16,0,40333.5,841.5706287622452,47.88604776335913,113.30733334588146,47.885886071693676,113.26195944196937
104,youtubevos_000104_08aa2705d5,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000104_000105/candidates/youtubevos_000104_08aa2705d5/mask_000/mask,16,0,38644.0,861.7371509075165,44.84430079323267,110.90882400281056,44.84430079323267,110.90882400281056
105,youtubevos_000105_08c8450db7,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000105_000106/candidates/youtubevos_000105_08c8450db7/mask_001/mask,16,0,47304.0,945.9970356225967,50.004385023117365,122.70831616495288,50.004385023117365,122.70831616495288
106,youtubevos_000106_08d50b926c,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000106_000107/candidates/youtubevos_000106_08d50b926c/mask_001/mask,16,0,48493.0,984.8599525690079,49.23847281383102,124.2409003135061,49.23847281383102,124.2409003135061
107,youtubevos_000107_08e1e4de15,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000107_000108/candidates/youtubevos_000107_08e1e4de15/mask_001/mask,16,0,34298.0,766.8254630565643,44.72725757343563,104.48632674341486,44.72725757343563,104.48632674341486
108,youtubevos_000108_08e48c1a48,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000108_000109/candidates/youtubevos_000108_08e48c1a48/mask_000/mask,16,0,42607.0,927.0924869775772,45.95765859229803,116.45698485120062,45.95765859229803,116.45698485120062
109,youtubevos_000109_08f561c65e,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000109_000110/candidates/youtubevos_000109_08f561c65e/mask_000/mask,16,0,35931.0,844.8498460054398,42.52945084843947,106.9448106289865,42.52945084843947,106.9448106289865
110,youtubevos_000110_08feb87790,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000110_000111/candidates/youtubevos_000110_08feb87790/mask_000/mask,16,0,37823.0,831.0752418041229,45.51092139129629,109.7243583947043,45.51092139129629,109.7243583947043
111,youtubevos_000111_09049f6fe3,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000111_000112/candidates/youtubevos_000111_09049f6fe3/mask_001/mask,16,0,35118.0,803.2691127061844,43.71884769935786,105.72798391628567,43.71884769935786,105.72798391628567
112,youtubevos_000112_092e4ff450,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000112_000113/candidates/youtubevos_000112_092e4ff450/mask_002/mask,16,0,44202.0,951.4082946777344,46.45954908403165,118.61675087902178,46.48236618350347,118.63803983945569
113,youtubevos_000113_09338adea8,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000113_000114/candidates/youtubevos_000113_09338adea8/mask_000/mask,16,0,48117.0,950.2468190193176,50.63631788808106,123.75829989744307,50.63631788808106,123.75829989744307
114,youtubevos_000114_093c335ccc,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000114_000115/candidates/youtubevos_000114_093c335ccc/mask_003/mask,16,0,41256.0,933.6366459131241,44.188496863949055,114.59577943536345,44.16176171080577,114.55156125522868
115,youtubevos_000115_0970d28339,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000115_000116/candidates/youtubevos_000115_0970d28339/mask_002/mask,16,0,45411.0,882.2640600204468,51.47098477404552,120.22799275331897,51.45714445272936,120.21225222935531
116,youtubevos_000116_0974a213dc,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000116_000117/candidates/youtubevos_000116_0974a213dc/mask_003/mask,16,0,37912.5,868.2468154430389,43.66298901867223,109.85410112613226,43.65934654629389,109.86530578771604
117,youtubevos_000117_097b471ed8,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000117_000118/candidates/youtubevos_000117_097b471ed8/mask_001/mask,16,0,48255.0,954.8569864034653,50.53636375616394,123.93564280625174,50.53636375616394,123.93564280625174
118,youtubevos_000118_0990941758,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000118_000119/candidates/youtubevos_000118_0990941758/mask_002/mask,16,0,40213.0,803.9675973057747,50.02918687705322,113.1379483468863,50.0233025399306,113.1198853778773
119,youtubevos_000119_09a348f4fa,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000119_000120/candidates/youtubevos_000119_09a348f4fa/mask_001/mask,16,0,42993.0,940.7320976257324,45.70164035914999,116.98331905318686,45.70164035914999,116.98331905318686
120,youtubevos_000120_09a6841288,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000120_000121/candidates/youtubevos_000120_09a6841288/mask_002/mask,16,0,38498.5,860.440686583519,44.770662987773896,110.69983345933983,44.75823046512184,110.71040868464321
121,youtubevos_000121_09c5bad17b,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000121_000122/candidates/youtubevos_000121_09c5bad17b/mask_000/mask,16,0,47975.0,928.773731470108,51.65413100568946,123.57555093815022,51.65413100568946,123.57555093815022
122,youtubevos_000122_09c9ce80c7,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000122_000123/candidates/youtubevos_000122_09c9ce80c7/mask_002/mask,16,0,37587.5,795.0508579015732,47.28350911820823,109.38223277298718,47.27700144200776,109.3840035048777
123,youtubevos_000123_09ff54fef4,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_000123_000124/candidates/youtubevos_000123_09ff54fef4/mask_000/mask,16,0,45051.0,850.7422024011612,52.9549373157305,119.75048510325941,52.9549373157305,119.75048510325941
