group,member_path,sample_id,type,size,status,reason,output_path
VOR-Train-MASK,MASK/REAL_ENV180_00011_004_04.mp4,REAL_ENV180_00011_004_04,file,469959,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV180_00011_004_04.mp4
VOR-Train-MASK,MASK/BLENDER_CON001_00636.mp4,BLENDER_CON001_00636,file,81425,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00636.mp4
VOR-Train-MASK,MASK/BLENDER_CON001_00474.mp4,BLENDER_CON001_00474,file,54197,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00474.mp4
VOR-Train-MASK,MASK/BLENDER_CON001_00276.mp4,BLENDER_CON001_00276,file,92786,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00276.mp4
VOR-Train-MASK,MASK/REAL_ENV180_00014_006_04.mp4,REAL_ENV180_00014_006_04,file,408571,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV180_00014_006_04.mp4
VOR-Train-MASK,MASK/REAL_ENV180_00011_002_04.mp4,REAL_ENV180_00011_002_04,file,602726,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV180_00011_002_04.mp4
VOR-Train-MASK,MASK/REAL_ENV187_00006_003_03.mp4,REAL_ENV187_00006_003_03,file,224401,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV187_00006_003_03.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST039_00063.mp4,BLENDER_FOREST039_00063,file,169833,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST039_00063.mp4
VOR-Train-MASK,MASK/REAL_ENV190_00002_003_05.mp4,REAL_ENV190_00002_003_05,file,582705,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV190_00002_003_05.mp4
VOR-Train-MASK,MASK/REAL_ENV210_00016_003_03.mp4,REAL_ENV210_00016_003_03,file,323016,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV210_00016_003_03.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST039_00204.mp4,BLENDER_FOREST039_00204,file,120914,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST039_00204.mp4
VOR-Train-MASK,MASK/REAL_ENV219_00001_001_05.mp4,REAL_ENV219_00001_001_05,file,850816,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV219_00001_001_05.mp4
VOR-Train-MASK,MASK/REAL_ENV177_00020_007_05.mp4,REAL_ENV177_00020_007_05,file,637297,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV177_00020_007_05.mp4
VOR-Train-MASK,MASK/REAL_ENV219_00001_003_05.mp4,REAL_ENV219_00001_003_05,file,498460,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV219_00001_003_05.mp4
VOR-Train-MASK,MASK/REAL_ENV212_00017_003_03.mp4,REAL_ENV212_00017_003_03,file,306000,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV212_00017_003_03.mp4
VOR-Train-MASK,MASK/REAL_ENV180_00006_002_05.mp4,REAL_ENV180_00006_002_05,file,246657,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV180_00006_002_05.mp4
VOR-Train-MASK,MASK/REAL_ENV232_00101_001_03.mp4,REAL_ENV232_00101_001_03,file,87051,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV232_00101_001_03.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST039_00066.mp4,BLENDER_FOREST039_00066,file,160514,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST039_00066.mp4
VOR-Train-MASK,MASK/BLENDER_CON001_00325.mp4,BLENDER_CON001_00325,file,128592,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00325.mp4
VOR-Train-MASK,MASK/REAL_ENV204_00016_002_04.mp4,REAL_ENV204_00016_002_04,file,321284,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV204_00016_002_04.mp4
VOR-Train-MASK,MASK/REAL_ENV024_00002_008_01.mp4,REAL_ENV024_00002_008_01,file,352797,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV024_00002_008_01.mp4
VOR-Train-MASK,MASK/BLENDER_CON001_00263.mp4,BLENDER_CON001_00263,file,113545,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00263.mp4
VOR-Train-MASK,MASK/REAL_ENV162_00015_007_04.mp4,REAL_ENV162_00015_007_04,file,562246,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV162_00015_007_04.mp4
VOR-Train-MASK,MASK/BLENDER_CON001_00742.mp4,BLENDER_CON001_00742,file,33099,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00742.mp4
