experiment,step,l_total,l_dpo,l_sft,implicit_acc,win_gap,lose_gap,reward_margin,sigma_term,kl_divergence,mse_w,mse_l,ref_mse_w,ref_mse_l,dgr_grad_norm,inside_term_mean,inside_term_min,inside_term_max,loser_dominant_ratio,correct,samples,loser_dominant_count,global_step,step_source,dpo_loss,total_loss,factor,implicit_acc_correct,implicit_acc_total,implicit_acc_count,epoch,epoch_batch_idx,steps_per_epoch,loss,v_num,loss_simple_step,loss_step,loss_simple_epoch,loss_epoch
VideoDPO_open_source,31,9.964766,9.964766,,0.234375,0.003878,4e-06,0.408055,0.116466,0.000971,0.441375,0.029446,0.437497,0.029442,,-6.380488,-26.029646,9.860545,0.3,,,,31.0,global_step,9.964766,9.964766,1.0,,,,,,,,,,,,
VideoDPO_open_source,32,0.791383,0.791383,,0.578125,7.7e-05,9.3e-05,-0.021171,0.509246,4.2e-05,0.012782,0.033969,0.012705,0.033876,,0.151128,-2.248539,3.606761,0.77027,,,,32.0,global_step,0.791383,0.791383,1.0,,,,,,,,,,,,
VideoDPO_open_source,33,0.345431,0.345431,,0.773438,-0.001788,-4e-06,0.347153,0.84654,-0.000448,0.351081,0.005713,0.352869,0.005716,,2.818449,-5.398541,11.789501,0.090909,,,,33.0,global_step,0.345431,0.345431,1.0,,,,,,,,,,,,
VideoDPO_open_source,34,1.399363,1.399363,,0.390625,-1.5e-05,-0.000259,-0.182546,0.413976,-6.9e-05,0.005175,0.187478,0.005191,0.187737,,-0.440195,-6.968007,7.808842,0.82,,,,34.0,global_step,1.399363,1.399363,1.0,,,,,,,,,,,,
VideoDPO_open_source,35,0.598831,0.598831,,0.804688,3.1e-05,0.000157,-0.012219,0.57292,4.7e-05,0.006541,0.018887,0.00651,0.018729,,0.450885,-8.787687,2.593976,0.912621,,,,35.0,global_step,0.598831,0.598831,1.0,,,,,,,,,,,,
VideoDPO_open_source,36,0.444762,0.444762,,0.78125,1.1e-05,0.00033,-0.036419,0.6643,8.5e-05,0.004643,0.04138,0.004632,0.041051,,0.579854,-1.158137,3.333008,0.94,,,,36.0,global_step,0.444762,0.444762,1.0,,,,,,,,,,,,
VideoDPO_open_source,37,1.310875,1.310875,,0.054688,0.000359,-1.6e-05,0.013851,0.302384,8.6e-05,0.018189,0.003963,0.01783,0.003979,,-0.828389,-3.783931,0.775906,0.571429,,,,37.0,global_step,1.310875,1.310875,1.0,,,,,,,,,,,,
VideoDPO_open_source,38,0.647565,0.647565,,0.71875,2.4e-05,0.000122,-0.012097,0.564356,3.6e-05,0.001367,0.013562,0.001343,0.01344,,0.235865,-2.333424,2.559514,0.945652,,,,38.0,global_step,0.647565,0.647565,1.0,,,,,,,,,,,,
VideoDPO_open_source,39,1.352928,1.352928,,0.304688,2.3e-05,5e-05,-0.029246,0.479142,1.8e-05,0.073531,0.102803,0.073507,0.102753,,-1.189485,-9.515323,6.519053,0.589744,,,,39.0,global_step,1.352928,1.352928,1.0,,,,,,,,,,,,
VideoDPO_open_source,40,1.59126,1.59126,,0.296875,0.000791,0.000314,0.003816,0.281737,0.000276,0.039987,0.035695,0.039196,0.03538,,-0.954006,-7.462976,4.817611,0.947368,,,,40.0,global_step,1.59126,1.59126,1.0,,,,,,,,,,,,
VideoDPO_open_source,41,1.473699,1.473699,,0.359375,0.000496,0.000136,0.04796,0.348749,0.000158,0.094475,0.046156,0.09398,0.04602,,-0.580446,-5.141627,3.585052,0.782609,,,,41.0,global_step,1.473699,1.473699,1.0,,,,,,,,,,,,
VideoDPO_open_source,42,1.243851,1.243851,,0.289062,0.000288,-7e-06,0.01614,0.374503,7e-05,0.020031,0.003596,0.019743,0.003603,,-0.37932,-13.160058,2.775118,0.324324,,,,42.0,global_step,1.243851,1.243851,1.0,,,,,,,,,,,,
VideoDPO_open_source,43,1.554673,1.554673,,0.335938,0.000412,-1.4e-05,0.036325,0.333502,9.9e-05,0.048111,0.01136,0.047699,0.011374,,-0.711609,-5.241279,3.774129,0.511628,,,,43.0,global_step,1.554673,1.554673,1.0,,,,,,,,,,,,
VideoDPO_open_source,44,0.748115,0.748115,,0.445312,7.1e-05,4.4e-05,0.00216,0.484823,2.9e-05,0.007177,0.00499,0.007106,0.004946,,-0.139248,-1.518051,0.896836,0.701754,,,,44.0,global_step,0.748115,0.748115,1.0,,,,,,,,,,,,
VideoDPO_open_source,45,0.965877,0.965877,,0.304688,8.1e-05,8e-06,0.056214,0.465161,2.2e-05,0.06968,0.013392,0.069598,0.013384,,-0.567156,-4.783897,3.360734,0.230769,,,,45.0,global_step,0.965877,0.965877,1.0,,,,,,,,,,,,
VideoDPO_open_source,46,0.828747,0.828747,,0.601562,0.00048,0.00058,-0.02776,0.545611,0.000265,0.051857,0.079717,0.051377,0.079137,,0.302271,-3.829869,4.379675,0.766234,,,,46.0,global_step,0.828747,0.828747,1.0,,,,,,,,,,,,
VideoDPO_open_source,47,0.654914,0.654914,,0.460938,7.6e-05,0.000154,-0.006378,0.54006,5.7e-05,0.007886,0.014342,0.00781,0.014188,,0.050122,-1.932839,4.691628,0.830508,,,,47.0,global_step,0.654914,0.654914,1.0,,,,,,,,,,,,
VideoDPO_open_source,48,0.769823,0.769823,,0.453125,3.4e-05,-1.3e-05,-0.000909,0.473328,5e-06,0.003254,0.004116,0.00322,0.00413,,-0.041153,-2.066885,0.782318,0.706897,,,,48.0,global_step,0.769823,0.769823,1.0,,,,,,,,,,,,
VideoDPO_open_source,49,0.73546,0.73546,,0.585938,0.000186,0.000316,-0.010928,0.553674,0.000126,0.044543,0.055602,0.044358,0.055285,,0.556996,-3.135894,5.846694,0.626667,,,,49.0,global_step,0.73546,0.73546,1.0,,,,,,,,,,,,
VideoDPO_open_source,50,0.637571,0.637571,,0.5,0.000186,0.000363,0.000885,0.591497,0.000137,0.038576,0.037869,0.038391,0.037506,,0.151575,-2.941433,3.608391,0.859375,,,,50.0,global_step,0.637571,0.637571,1.0,,,,,,,,,,,,
VideoDPO_open_source,51,1.510159,1.510159,,0.328125,0.000382,2.7e-05,-0.064956,0.355168,0.000102,0.018017,0.082617,0.017635,0.082591,,-0.854563,-4.729349,5.055107,0.857143,,,,51.0,global_step,1.510159,1.510159,1.0,,,,,,,,,,,,
VideoDPO_open_source,52,1.046809,1.046809,,0.507812,-3.3e-05,6.7e-05,0.055639,0.530154,9e-06,0.163183,0.107643,0.163216,0.107577,,0.197713,-6.798394,6.679911,0.323077,,,,52.0,global_step,1.046809,1.046809,1.0,,,,,,,,,,,,
VideoDPO_open_source,53,0.873451,0.873451,,0.390625,0.000225,0.000168,0.013817,0.477057,9.8e-05,0.028899,0.015026,0.028675,0.014858,,-0.341707,-4.948024,2.052265,0.78,,,,53.0,global_step,0.873451,0.873451,1.0,,,,,,,,,,,,
VideoDPO_open_source,54,0.866018,0.866018,,0.648438,7e-06,8e-05,0.009448,0.553319,2.2e-05,0.048654,0.039279,0.048647,0.039199,,0.593424,-4.654759,6.764233,0.518072,,,,54.0,global_step,0.866018,0.866018,1.0,,,,,,,,,,,,
VideoDPO_open_source,55,0.809294,0.809294,,0.5,8.7e-05,0.000121,-0.048162,0.512812,5.2e-05,0.011601,0.059797,0.011514,0.059676,,0.019947,-2.769576,3.433581,0.828125,,,,55.0,global_step,0.809294,0.809294,1.0,,,,,,,,,,,,
VideoDPO_open_source,56,0.719423,0.719423,,0.515625,3.4e-05,0.000139,-0.057817,0.552834,4.3e-05,0.001568,0.05949,0.001534,0.059351,,0.079879,-2.29517,3.247466,1.0,,,,56.0,global_step,0.719423,0.719423,1.0,,,,,,,,,,,,
VideoDPO_open_source,57,1.661213,1.661213,,0.617188,-0.000144,0.000296,0.224772,0.611698,3.8e-05,0.249201,0.024868,0.249344,0.024572,,1.026243,-11.358857,13.824627,0.202532,,,,57.0,global_step,1.661213,1.661213,1.0,,,,,,,,,,,,
VideoDPO_open_source,58,1.903536,1.903536,,0.351562,-2.9e-05,-0.00064,-0.141283,0.265644,-0.000167,0.010074,0.150747,0.010104,0.151386,,-0.727571,-7.722787,3.523175,0.888889,,,,58.0,global_step,1.903536,1.903536,1.0,,,,,,,,,,,,
VideoDPO_open_source,59,0.872736,0.872736,,0.53125,-0.000623,-0.000301,0.038349,0.608013,-0.000231,0.107924,0.069898,0.108548,0.070199,,0.235016,-6.127432,6.895158,0.338235,,,,59.0,global_step,0.872736,0.872736,1.0,,,,,,,,,,,,
VideoDPO_open_source,60,0.765978,0.765978,,0.484375,3.5e-05,-5e-06,0.002426,0.476107,7e-06,0.007293,0.004827,0.007258,0.004832,,0.017911,-1.187436,1.777806,0.419355,,,,60.0,global_step,0.765978,0.765978,1.0,,,,,,,,,,,,
VideoDPO_open_source,61,0.77986,0.77986,,0.570312,-0.000135,1.9e-05,0.021605,0.55573,-2.9e-05,0.07976,0.05831,0.079895,0.05829,,0.350351,-4.981113,6.107464,0.520548,,,,61.0,global_step,0.77986,0.77986,1.0,,,,,,,,,,,,
VideoDPO_open_source,62,0.335886,0.335886,,0.820312,-4.2e-05,0.000389,-0.026089,0.725909,8.7e-05,0.008456,0.034976,0.008498,0.034587,,0.71697,-1.322785,2.856404,0.904762,,,,62.0,global_step,0.335886,0.335886,1.0,,,,,,,,,,,,
VideoDPO_open_source,63,0.844248,0.844248,,0.453125,0.000213,0.000187,-0.000978,0.488421,0.0001,0.02296,0.023912,0.022748,0.023726,,-0.187959,-4.99323,2.182461,0.87931,,,,63.0,global_step,0.844248,0.844248,1.0,,,,,,,,,,,,
VideoDPO_open_source,64,0.934265,0.934265,,0.375,-5e-06,-9.2e-05,0.02826,0.46134,-2.4e-05,0.033207,0.00486,0.033212,0.004952,,-0.35617,-6.326427,3.52026,0.208333,,,,64.0,global_step,0.934265,0.934265,1.0,,,,,,,,,,,,
VideoDPO_open_source,65,1.083461,1.083461,,0.390625,0.000214,1e-05,0.061194,0.397205,5.6e-05,0.064124,0.002725,0.063909,0.002715,,-0.493614,-10.715276,2.978314,0.22,,,,65.0,global_step,1.083461,1.083461,1.0,,,,,,,,,,,,
VideoDPO_open_source,66,0.776636,0.776636,,0.3125,-1.4e-05,-1.6e-05,0.012884,0.496296,-8e-06,0.016565,0.003679,0.016579,0.003695,,-0.322201,-2.929557,2.50224,0.15,,,,66.0,global_step,0.776636,0.776636,1.0,,,,,,,,,,,,
VideoDPO_open_source,67,0.614976,0.614976,,0.757812,2.6e-05,0.000392,0.052238,0.645031,0.000104,0.076772,0.024901,0.076747,0.024509,,1.645883,-3.367811,24.904869,0.350515,,,,67.0,global_step,0.614976,0.614976,1.0,,,,,,,,,,,,
VideoDPO_open_source,68,0.987967,0.987967,,0.570312,5.6e-05,8.7e-05,-0.075362,0.524513,3.6e-05,0.003446,0.078839,0.00339,0.078752,,0.12773,-5.098488,5.135145,1.0,,,,68.0,global_step,0.987967,0.987967,1.0,,,,,,,,,,,,
VideoDPO_open_source,69,1.425943,1.425943,,0.359375,0.000296,9.1e-05,-0.096678,0.42418,9.7e-05,0.055928,0.1524,0.055632,0.15231,,-0.8303,-5.557872,4.174002,0.913043,,,,69.0,global_step,1.425943,1.425943,1.0,,,,,,,,,,,,
VideoDPO_open_source,70,0.967818,0.967818,,0.429688,0.000138,1.7e-05,0.033974,0.447942,3.9e-05,0.035511,0.001417,0.035373,0.001399,,-0.304286,-3.18558,2.003964,0.236364,,,,70.0,global_step,0.967818,0.967818,1.0,,,,,,,,,,,,
VideoDPO_open_source,71,0.730725,0.730725,,0.5,0.000128,0.000211,0.014154,0.532797,8.5e-05,0.023614,0.009543,0.023486,0.009332,,-0.116991,-3.53599,3.673737,0.609375,,,,71.0,global_step,0.730725,0.730725,1.0,,,,,,,,,,,,
VideoDPO_open_source,72,1.031508,1.031508,,0.359375,0.00028,0.000128,0.048553,0.42125,0.000102,0.062973,0.014268,0.062693,0.01414,,-0.461726,-6.285002,2.679154,0.630435,,,,72.0,global_step,1.031508,1.031508,1.0,,,,,,,,,,,,
VideoDPO_open_source,73,0.881846,0.881846,,0.523438,0.0003,0.000229,0.01109,0.462218,0.000132,0.038703,0.027542,0.038403,0.027313,,0.002319,-2.164156,2.477583,0.80597,,,,73.0,global_step,0.881846,0.881846,1.0,,,,,,,,,,,,
VideoDPO_open_source,74,1.415216,1.415216,,0.429688,0.000245,-2.8e-05,0.044431,0.426427,5.4e-05,0.060579,0.015876,0.060335,0.015904,,-0.282528,-22.792677,4.168516,0.545455,,,,74.0,global_step,1.415216,1.415216,1.0,,,,,,,,,,,,
VideoDPO_open_source,75,0.489027,0.489027,,0.71875,-0.000744,6e-05,0.229783,0.753707,-0.000171,0.252787,0.023809,0.253531,0.023748,,1.370299,-5.090758,7.768236,0.293478,,,,75.0,global_step,0.489027,0.489027,1.0,,,,,,,,,,,,
VideoDPO_open_source,76,0.911276,0.911276,,0.289062,0.00014,5.7e-05,0.032958,0.448076,4.9e-05,0.039407,0.006366,0.039267,0.006309,,-0.372941,-3.362503,4.365947,0.324324,,,,76.0,global_step,0.911276,0.911276,1.0,,,,,,,,,,,,
VideoDPO_open_source,77,0.680816,0.680816,,0.5,4.1e-05,8.9e-05,-0.009631,0.520751,3.2e-05,0.002746,0.012425,0.002705,0.012337,,0.172736,-1.107575,2.944237,0.953125,,,,77.0,global_step,0.680816,0.680816,1.0,,,,,,,,,,,,
VideoDPO_open_source,78,0.737502,0.737502,,0.375,5.9e-05,2.6e-05,-0.000436,0.479615,2.1e-05,0.002702,0.003105,0.002642,0.003079,,-0.029042,-0.653396,0.653603,0.895833,,,,78.0,global_step,0.737502,0.737502,1.0,,,,,,,,,,,,
VideoDPO_open_source,79,0.617383,0.617383,,0.703125,-0.000295,2.4e-05,0.115241,0.605836,-6.8e-05,0.132999,0.018078,0.133294,0.018053,,0.635329,-2.019573,7.792302,0.433333,,,,79.0,global_step,0.617383,0.617383,1.0,,,,,,,,,,,,
VideoDPO_open_source,80,0.569605,0.569605,,0.6875,6.4e-05,0.000187,0.000805,0.572888,6.3e-05,0.004698,0.004015,0.004634,0.003829,,0.19168,-1.579402,1.633762,0.840909,,,,80.0,global_step,0.569605,0.569605,1.0,,,,,,,,,,,,
VideoDPO_open_source,81,0.727968,0.727968,,0.585938,5e-06,0.000176,0.04668,0.577387,4.5e-05,0.058217,0.011708,0.058212,0.011531,,0.2285,-3.363099,4.644524,0.613333,,,,81.0,global_step,0.727968,0.727968,1.0,,,,,,,,,,,,
VideoDPO_open_source,82,2.259836,2.259836,,0.289062,0.000143,-0.000595,-0.127331,0.259322,-0.000113,0.027093,0.153686,0.02695,0.154281,,-1.264468,-8.913614,4.956536,0.594595,,,,82.0,global_step,2.259836,2.259836,1.0,,,,,,,,,,,,
VideoDPO_open_source,83,0.416056,0.416056,,0.671875,3.8e-05,0.000333,-0.007182,0.668062,9.3e-05,0.004126,0.011603,0.004089,0.01127,,0.307155,-5.497478,1.740425,0.976744,,,,83.0,global_step,0.416056,0.416056,1.0,,,,,,,,,,,,
VideoDPO_open_source,84,1.529964,1.529964,,0.265625,0.000162,-0.000214,-0.082445,0.343693,-1.3e-05,0.01488,0.096949,0.014718,0.097163,,-1.023034,-5.160011,6.170813,0.852941,,,,84.0,global_step,1.529964,1.529964,1.0,,,,,,,,,,,,
VideoDPO_open_source,85,0.277572,0.277572,,0.796875,-0.000867,0.000248,0.178202,0.824754,-0.000155,0.194073,0.016986,0.19494,0.016738,,2.329139,-3.682524,9.11057,0.147059,,,,85.0,global_step,0.277572,0.277572,1.0,,,,,,,,,,,,
VideoDPO_open_source,86,0.824953,0.824953,,0.515625,0.000184,0.00015,0.005039,0.487405,8.4e-05,0.013549,0.008476,0.013365,0.008326,,-0.04587,-3.48713,1.597151,0.727273,,,,86.0,global_step,0.824953,0.824953,1.0,,,,,,,,,,,,
VideoDPO_open_source,87,1.094779,1.094779,,0.40625,0.000159,-3.4e-05,-0.00152,0.397262,3.1e-05,0.018694,0.020022,0.018535,0.020056,,-0.088673,-3.838195,4.116711,0.75,,,,87.0,global_step,1.094779,1.094779,1.0,,,,,,,,,,,,
VideoDPO_open_source,88,0.885296,0.885296,,0.6875,-5.3e-05,8e-06,0.106825,0.533437,-1.1e-05,0.110778,0.004014,0.110831,0.004006,,0.489322,-3.366424,5.321233,0.147727,,,,88.0,global_step,0.885296,0.885296,1.0,,,,,,,,,,,,
VideoDPO_open_source,89,2.501318,2.501318,,0.171875,0.000336,-0.000367,-0.204639,0.318575,-8e-06,0.083125,0.28706,0.082789,0.287427,,-3.356857,-15.344397,6.300211,0.818182,,,,89.0,global_step,2.501318,2.501318,1.0,,,,,,,,,,,,
VideoDPO_open_source,90,0.94717,0.94717,,0.445312,0.000211,0.000127,-0.009437,0.44865,8.5e-05,0.026954,0.036308,0.026743,0.03618,,0.024272,-5.961042,2.830843,0.736842,,,,90.0,global_step,0.94717,0.94717,1.0,,,,,,,,,,,,
VideoDPO_open_source,91,0.658369,0.658369,,0.59375,-0.000443,-4.3e-05,0.069425,0.641588,-0.000121,0.096657,0.027631,0.0971,0.027674,,0.549633,-5.373507,6.944183,0.236842,,,,91.0,global_step,0.658369,0.658369,1.0,,,,,,,,,,,,
VideoDPO_open_source,92,0.667083,0.667083,,0.640625,9.1e-05,0.00013,0.002069,0.525114,5.5e-05,0.007987,0.005957,0.007895,0.005826,,0.103758,-1.522839,3.18819,0.865854,,,,92.0,global_step,0.667083,0.667083,1.0,,,,,,,,,,,,
VideoDPO_open_source,93,0.856812,0.856812,,0.507812,0.00011,0.000114,0.021302,0.485042,5.6e-05,0.028989,0.007691,0.028879,0.007577,,0.155779,-2.727103,5.793944,0.492308,,,,93.0,global_step,0.856812,0.856812,1.0,,,,,,,,,,,,
VideoDPO_open_source,94,0.495725,0.495725,,0.601562,-7e-06,0.00023,0.006283,0.627994,5.6e-05,0.01028,0.004234,0.010287,0.004004,,0.227076,-1.418495,3.816765,0.844156,,,,94.0,global_step,0.495725,0.495725,1.0,,,,,,,,,,,,
VideoDPO_open_source,95,0.767849,0.767849,,0.492188,7.4e-05,0.000159,-0.073071,0.539564,5.8e-05,0.004996,0.078153,0.004923,0.077994,,0.022806,-3.938246,3.796741,0.984127,,,,95.0,global_step,0.767849,0.767849,1.0,,,,,,,,,,,,
VideoDPO_open_source,96,0.627937,0.627937,,0.507812,5.9e-05,0.000132,-0.005035,0.542921,4.8e-05,0.003697,0.008804,0.003637,0.008672,,0.043011,-1.134416,1.423079,0.953846,,,,96.0,global_step,0.627937,0.627937,1.0,,,,,,,,,,,,
VideoDPO_open_source,97,0.670462,0.670462,,0.734375,2.5e-05,4.9e-05,0.003215,0.514444,1.8e-05,0.005233,0.002042,0.005208,0.001993,,0.186216,-0.681898,1.490868,0.851064,,,,97.0,global_step,0.670462,0.670462,1.0,,,,,,,,,,,,
VideoDPO_open_source,98,0.620482,0.620482,,0.640625,7.1e-05,0.00015,-0.013341,0.547393,5.5e-05,0.001346,0.014767,0.001275,0.014617,,0.203193,-1.494288,2.544662,1.0,,,,98.0,global_step,0.620482,0.620482,1.0,,,,,,,,,,,,
VideoDPO_open_source,99,0.734629,0.734629,,0.625,8.6e-05,6.8e-05,-0.001774,0.489149,3.8e-05,0.003727,0.005483,0.003642,0.005415,,0.208626,-1.125779,2.383309,0.9375,,,,99.0,global_step,0.734629,0.734629,1.0,,,,,,,,,,,,
VideoDPO_open_source,100,0.764845,0.764845,,0.328125,8.5e-05,3.9e-05,0.001954,0.471487,3.1e-05,0.005122,0.003122,0.005037,0.003083,,-0.096269,-0.997819,1.558904,0.928571,,,,100.0,global_step,0.764845,0.764845,1.0,,,,,,,,,,,,
VideoDPO_open_source,101,1.645337,1.645337,,0.289062,2.2e-05,-0.000372,-0.07109,0.353975,-8.8e-05,0.061997,0.132693,0.061975,0.133065,,-0.862059,-5.089324,3.640018,0.486486,,,,101.0,global_step,1.645337,1.645337,1.0,,,,,,,,,,,,
VideoDPO_open_source,102,1.392986,1.392986,,0.375,0.000133,-0.000183,-0.095341,0.373784,-1.2e-05,0.003958,0.098983,0.003825,0.099166,,-0.541404,-4.884247,4.176535,1.0,,,,102.0,global_step,1.392986,1.392986,1.0,,,,,,,,,,,,
VideoDPO_open_source,103,0.808822,0.808822,,0.515625,8.4e-05,8.4e-05,-0.009324,0.492584,4.2e-05,0.017529,0.026852,0.017444,0.026768,,0.259533,-3.306698,6.004796,0.80303,,,,103.0,global_step,0.808822,0.808822,1.0,,,,,,,,,,,,
VideoDPO_open_source,104,1.077484,1.077484,,0.257812,0.000199,2.5e-05,0.055897,0.41141,5.6e-05,0.057153,0.001083,0.056955,0.001058,,-0.894739,-4.031006,2.997806,0.363636,,,,104.0,global_step,1.077484,1.077484,1.0,,,,,,,,,,,,
VideoDPO_open_source,105,0.77778,0.77778,,0.460938,8.9e-05,0.000193,-0.058406,0.54558,7e-05,0.006206,0.064716,0.006117,0.064523,,-0.120259,-4.614368,3.680578,0.983051,,,,105.0,global_step,0.77778,0.77778,1.0,,,,,,,,,,,,
VideoDPO_open_source,106,2.759618,2.759618,,0.484375,0.000706,4e-05,0.527792,0.362945,0.000187,0.56088,0.032422,0.560174,0.032382,,-0.18529,-13.891161,8.890033,0.096774,,,,106.0,global_step,2.759618,2.759618,1.0,,,,,,,,,,,,
VideoDPO_open_source,107,0.872428,0.872428,,0.453125,-0.00026,-0.000164,0.016575,0.52772,-0.000106,0.101537,0.085058,0.101798,0.085222,,-0.246201,-7.701442,5.68036,0.482759,,,,107.0,global_step,0.872428,0.872428,1.0,,,,,,,,,,,,
VideoDPO_open_source,108,0.701889,0.701889,,0.601562,0.000127,0.000284,-0.043528,0.569465,0.000103,0.008941,0.052626,0.008815,0.052342,,0.309218,-3.764406,3.713183,0.948052,,,,108.0,global_step,0.701889,0.701889,1.0,,,,,,,,,,,,
VideoDPO_open_source,109,0.941577,0.941577,,0.570312,-2.7e-05,0.000129,0.067853,0.53942,2.6e-05,0.083487,0.01579,0.083514,0.015661,,0.444012,-5.41402,12.388527,0.232877,,,,109.0,global_step,0.941577,0.941577,1.0,,,,,,,,,,,,
VideoDPO_open_source,110,0.811821,0.811821,,0.546875,1.1e-05,8.1e-05,0.053758,0.536342,2.3e-05,0.066588,0.0129,0.066577,0.012819,,0.211459,-3.978442,4.483238,0.442857,,,,110.0,global_step,0.811821,0.811821,1.0,,,,,,,,,,,,
VideoDPO_open_source,111,0.710034,0.710034,,0.484375,5.8e-05,5.6e-05,0.000533,0.499715,2.8e-05,0.003863,0.003329,0.003806,0.003273,,-0.028963,-0.984375,0.685557,0.870968,,,,111.0,global_step,0.710034,0.710034,1.0,,,,,,,,,,,,
VideoDPO_open_source,112,15.674957,15.674957,,0.0,0.006367,9.8e-05,0.762337,0.003984,0.001616,0.778665,0.01006,0.772299,0.009962,,-14.494381,-37.630798,-1.641661,0.0,,,,112.0,global_step,15.674957,15.674957,1.0,,,,,,,,,,,,
VideoDPO_open_source,113,1.000036,1.000036,,0.601562,0.000127,0.000168,0.095495,0.523091,7.4e-05,0.116744,0.02129,0.116617,0.021122,,0.487861,-6.970577,5.57689,0.467532,,,,113.0,global_step,1.000036,1.000036,1.0,,,,,,,,,,,,
VideoDPO_open_source,114,0.848086,0.848086,,0.46875,1.3e-05,0.000214,-0.01169,0.565273,5.7e-05,0.03456,0.046452,0.034547,0.046238,,-0.169679,-6.848742,5.668253,0.75,,,,114.0,global_step,0.848086,0.848086,1.0,,,,,,,,,,,,
VideoDPO_open_source,115,0.81397,0.81397,,0.742188,1.6e-05,0.000252,0.002102,0.591019,6.7e-05,0.047313,0.045447,0.047297,0.045195,,1.484609,-4.632864,8.045416,0.4,,,,115.0,global_step,0.81397,0.81397,1.0,,,,,,,,,,,,
VideoDPO_open_source,116,0.923614,0.923614,,0.453125,0.000196,5e-05,0.006092,0.415643,6.2e-05,0.01185,0.005613,0.011654,0.005562,,-0.064186,-1.560855,2.016472,0.724138,,,,116.0,global_step,0.923614,0.923614,1.0,,,,,,,,,,,,
VideoDPO_open_source,117,0.838598,0.838598,,0.304688,0.000138,6.8e-05,0.024851,0.462803,5.2e-05,0.027177,0.002257,0.027039,0.002188,,-0.456666,-2.29551,1.315428,0.538462,,,,117.0,global_step,0.838598,0.838598,1.0,,,,,,,,,,,,
VideoDPO_open_source,118,1.037219,1.037219,,0.375,0.000141,-1e-06,-0.017204,0.425592,3.5e-05,0.015467,0.03253,0.015327,0.03253,,-0.403446,-4.261341,4.131552,0.8125,,,,118.0,global_step,1.037219,1.037219,1.0,,,,,,,,,,,,
VideoDPO_open_source,119,1.295442,1.295442,,0.1875,0.000545,0.000214,0.006677,0.341358,0.00019,0.011488,0.00448,0.010943,0.004266,,-0.793635,-4.047733,1.299516,0.791667,,,,119.0,global_step,1.295442,1.295442,1.0,,,,,,,,,,,,
VideoDPO_open_source,120,0.870809,0.870809,,0.726562,0.000188,0.000176,-0.012403,0.501623,9.1e-05,0.011636,0.024027,0.011448,0.023851,,0.432667,-3.067399,3.88192,0.903226,,,,120.0,global_step,0.870809,0.870809,1.0,,,,,,,,,,,,
VideoDPO_open_source,121,0.713577,0.713577,,0.539062,0.000123,0.000152,0.00159,0.522957,6.9e-05,0.010922,0.009362,0.010799,0.009209,,-0.25569,-3.269599,2.879431,0.724638,,,,121.0,global_step,0.713577,0.713577,1.0,,,,,,,,,,,,
VideoDPO_open_source,122,0.982733,0.982733,,0.554688,0.000247,0.000133,0.010576,0.445121,9.5e-05,0.029423,0.018733,0.029176,0.018599,,0.061661,-2.553314,3.252085,0.71831,,,,122.0,global_step,0.982733,0.982733,1.0,,,,,,,,,,,,
VideoDPO_open_source,123,1.123277,1.123277,,0.390625,-0.00018,-6e-05,0.106268,0.523805,-6e-05,0.146937,0.040789,0.147117,0.040849,,-0.557841,-6.401278,7.212572,0.3,,,,123.0,global_step,1.123277,1.123277,1.0,,,,,,,,,,,,
VideoDPO_open_source,124,0.60819,0.60819,,0.648438,6.4e-05,0.000204,-0.020633,0.575632,6.7e-05,0.001504,0.022278,0.00144,0.022073,,0.267677,-1.86963,3.99319,1.0,,,,124.0,global_step,0.60819,0.60819,1.0,,,,,,,,,,,,
VideoDPO_open_source,125,1.602785,1.602785,,0.296875,0.000493,-3e-06,0.001669,0.289095,0.000122,0.009117,0.006952,0.008625,0.006956,,-0.595853,-10.954694,2.378572,0.894737,,,,125.0,global_step,1.602785,1.602785,1.0,,,,,,,,,,,,
VideoDPO_open_source,126,0.729062,0.729062,,0.414062,0.000135,0.000115,0.000913,0.488236,6.2e-05,0.004519,0.003586,0.004385,0.003472,,-0.168581,-1.467739,0.772966,0.962264,,,,126.0,global_step,0.729062,0.729062,1.0,,,,,,,,,,,,
VideoDPO_open_source,127,0.88465,0.88465,,0.46875,0.000244,0.000149,0.002581,0.4471,9.8e-05,0.0118,0.009124,0.011556,0.008975,,0.07364,-2.250988,4.577482,0.75,,,,127.0,global_step,0.88465,0.88465,1.0,,,,,,,,,,,,
VideoDPO_open_source,128,0.760739,0.760739,,0.476562,0.000165,0.000167,0.012546,0.501485,8.3e-05,0.021414,0.008871,0.021249,0.008703,,-0.034339,-2.080072,2.003738,0.672131,,,,128.0,global_step,0.760739,0.760739,1.0,,,,,,,,,,,,
VideoDPO_open_source,129,2.647723,2.647723,,0.75,-0.000406,0.000444,0.628395,0.603253,1e-05,0.658902,0.031357,0.659308,0.030913,,6.738914,-19.527748,33.739059,0.104167,,,,129.0,global_step,2.647723,2.647723,1.0,,,,,,,,,,,,
VideoDPO_open_source,130,1.222126,1.222126,,0.546875,2.7e-05,-9e-06,0.03742,0.491639,4e-06,0.073692,0.036236,0.073665,0.036245,,0.391829,-5.642176,11.109477,0.428571,,,,130.0,global_step,1.222126,1.222126,1.0,,,,,,,,,,,,
