experiment,global_step,step,step_source,implicit_acc,inside_term_mean,inside_term_min,inside_term_max,loser_dominant_ratio,dpo_loss,total_loss,factor,mse_w,ref_mse_w,mse_l,ref_mse_l,win_gap,lose_gap,reward_margin,sigma_term,kl_divergence,l_dpo,l_total
VideoDPO_open_source,116,116,global_step,0.453125,-0.064186,-1.560855,2.016472,0.724138,0.923614,0.923614,1.0,0.01185,0.011654,0.005613,0.005562,0.000196,5e-05,0.006092,0.415643,6.2e-05,0.923614,0.923614
VideoDPO_open_source,117,117,global_step,0.304688,-0.456666,-2.29551,1.315428,0.538462,0.838598,0.838598,1.0,0.027177,0.027039,0.002257,0.002188,0.000138,6.8e-05,0.024851,0.462803,5.2e-05,0.838598,0.838598
VideoDPO_open_source,118,118,global_step,0.375,-0.403446,-4.261341,4.131552,0.8125,1.037219,1.037219,1.0,0.015467,0.015327,0.03253,0.03253,0.000141,-1e-06,-0.017204,0.425592,3.5e-05,1.037219,1.037219
VideoDPO_open_source,119,119,global_step,0.1875,-0.793635,-4.047733,1.299516,0.791667,1.295442,1.295442,1.0,0.011488,0.010943,0.00448,0.004266,0.000545,0.000214,0.006677,0.341358,0.00019,1.295442,1.295442
VideoDPO_open_source,120,120,global_step,0.726562,0.432667,-3.067399,3.88192,0.903226,0.870809,0.870809,1.0,0.011636,0.011448,0.024027,0.023851,0.000188,0.000176,-0.012403,0.501623,9.1e-05,0.870809,0.870809
VideoDPO_open_source,121,121,global_step,0.539062,-0.25569,-3.269599,2.879431,0.724638,0.713577,0.713577,1.0,0.010922,0.010799,0.009362,0.009209,0.000123,0.000152,0.00159,0.522957,6.9e-05,0.713577,0.713577
VideoDPO_open_source,122,122,global_step,0.554688,0.061661,-2.553314,3.252085,0.71831,0.982733,0.982733,1.0,0.029423,0.029176,0.018733,0.018599,0.000247,0.000133,0.010576,0.445121,9.5e-05,0.982733,0.982733
VideoDPO_open_source,123,123,global_step,0.390625,-0.557841,-6.401278,7.212572,0.3,1.123277,1.123277,1.0,0.146937,0.147117,0.040789,0.040849,-0.00018,-6e-05,0.106268,0.523805,-6e-05,1.123277,1.123277
VideoDPO_open_source,124,124,global_step,0.648438,0.267677,-1.86963,3.99319,1.0,0.60819,0.60819,1.0,0.001504,0.00144,0.022278,0.022073,6.4e-05,0.000204,-0.020633,0.575632,6.7e-05,0.60819,0.60819
VideoDPO_open_source,125,125,global_step,0.296875,-0.595853,-10.954694,2.378572,0.894737,1.602785,1.602785,1.0,0.009117,0.008625,0.006952,0.006956,0.000493,-3e-06,0.001669,0.289095,0.000122,1.602785,1.602785
VideoDPO_open_source,126,126,global_step,0.414062,-0.168581,-1.467739,0.772966,0.962264,0.729062,0.729062,1.0,0.004519,0.004385,0.003586,0.003472,0.000135,0.000115,0.000913,0.488236,6.2e-05,0.729062,0.729062
VideoDPO_open_source,127,127,global_step,0.46875,0.07364,-2.250988,4.577482,0.75,0.88465,0.88465,1.0,0.0118,0.011556,0.009124,0.008975,0.000244,0.000149,0.002581,0.4471,9.8e-05,0.88465,0.88465
VideoDPO_open_source,128,128,global_step,0.476562,-0.034339,-2.080072,2.003738,0.672131,0.760739,0.760739,1.0,0.021414,0.021249,0.008871,0.008703,0.000165,0.000167,0.012546,0.501485,8.3e-05,0.760739,0.760739
VideoDPO_open_source,129,129,global_step,0.75,6.738914,-19.527748,33.739059,0.104167,2.647723,2.647723,1.0,0.658902,0.659308,0.031357,0.030913,-0.000406,0.000444,0.628395,0.603253,1e-05,2.647723,2.647723
VideoDPO_open_source,130,130,global_step,0.546875,0.391829,-5.642176,11.109477,0.428571,1.222126,1.222126,1.0,0.073692,0.073665,0.036236,0.036245,2.7e-05,-9e-06,0.03742,0.491639,4e-06,1.222126,1.222126
VideoDPO_open_source,131,131,global_step,0.617188,0.599377,-11.309348,9.59076,0.050633,2.706618,2.706618,1.0,0.180987,0.180197,0.002982,0.00285,0.00079,0.000131,0.177347,0.35069,0.00023,2.706618,2.706618
VideoDPO_open_source,132,132,global_step,0.726562,2.512015,-7.085689,17.661825,0.096774,1.02094,1.02094,1.0,0.206595,0.207179,0.01869,0.01855,-0.000584,0.00014,0.188629,0.662904,-0.000111,1.02094,1.02094
VideoDPO_open_source,133,133,global_step,0.742188,0.21885,-4.182011,1.678949,0.863158,0.633514,0.633514,1.0,0.010335,0.010245,0.007301,0.007136,9e-05,0.000164,0.003109,0.543469,6.3e-05,0.633514,0.633514
VideoDPO_open_source,134,134,global_step,0.507812,0.193393,-4.230495,5.144226,0.846154,0.958175,0.958175,1.0,0.06518,0.064793,0.076217,0.075711,0.000387,0.000506,-0.010918,0.549889,0.000223,0.958175,0.958175
VideoDPO_open_source,135,135,global_step,0.632812,0.143235,-2.225048,2.118154,0.962963,0.784958,0.784958,1.0,0.00653,0.00637,0.021238,0.021104,0.00016,0.000134,-0.014734,0.485919,7.4e-05,0.784958,0.784958
VideoDPO_open_source,136,136,global_step,0.429688,-1.054772,-12.096241,8.284264,1.0,2.920019,2.920019,1.0,0.002622,0.002554,0.200193,0.200891,6.8e-05,-0.000698,-0.198337,0.332542,-0.000158,2.920019,2.920019
VideoDPO_open_source,137,137,global_step,0.476562,0.139031,-4.749214,3.726934,0.901639,0.580868,0.580868,1.0,0.006761,0.006604,0.007417,0.007035,0.000158,0.000382,-0.000431,0.598309,0.000135,0.580868,0.580868
VideoDPO_open_source,138,138,global_step,0.617188,0.511615,-2.81794,6.492128,0.632911,0.760867,0.760867,1.0,0.057626,0.057645,0.040115,0.039896,-1.9e-05,0.000219,0.017749,0.581084,5e-05,0.760867,0.760867
VideoDPO_open_source,139,139,global_step,0.492188,0.049966,-2.163257,6.741053,0.952381,0.73625,0.73625,1.0,0.003711,0.003626,0.015677,0.015587,8.6e-05,9.1e-05,-0.011961,0.503875,4.4e-05,0.73625,0.73625
VideoDPO_open_source,140,140,global_step,0.601562,0.710471,-4.663337,6.516744,0.792208,0.405023,0.405023,1.0,0.064505,0.064712,0.053866,0.053327,-0.000207,0.000539,0.011385,0.774863,8.3e-05,0.405023,0.405023
VideoDPO_open_source,141,141,global_step,0.3125,-1.652254,-13.620183,8.373558,1.0,2.287786,2.287786,1.0,0.004687,0.00456,0.219075,0.219521,0.000126,-0.000446,-0.214961,0.362965,-8e-05,2.287786,2.287786
VideoDPO_open_source,142,142,global_step,0.46875,-0.335428,-8.310089,4.120264,0.716667,1.331401,1.331401,1.0,0.136366,0.135983,0.03095,0.030691,0.000383,0.000258,0.105291,0.461249,0.00016,1.331401,1.331401
VideoDPO_open_source,143,143,global_step,0.382812,-0.823905,-8.913241,4.893914,0.673469,1.860476,1.860476,1.0,0.079418,0.079053,0.139238,0.13925,0.000365,-1.2e-05,-0.060197,0.413852,8.8e-05,1.860476,1.860476
VideoDPO_open_source,144,144,global_step,0.335938,-1.463948,-11.377763,5.49823,0.186047,2.784466,2.784466,1.0,0.106504,0.105478,0.004789,0.004656,0.001025,0.000133,0.100822,0.28967,0.00029,2.784466,2.784466
VideoDPO_open_source,145,145,global_step,0.507812,0.043722,-0.736655,1.084278,0.984615,0.64273,0.64273,1.0,0.002163,0.002061,0.002935,0.002777,0.000102,0.000158,-0.000716,0.533811,6.5e-05,0.64273,0.64273
VideoDPO_open_source,146,146,global_step,0.523438,0.096682,-6.263219,5.34486,0.119403,1.226616,1.226616,1.0,0.122607,0.122523,0.001349,0.001305,8.4e-05,4.4e-05,0.121218,0.498563,3.2e-05,1.226616,1.226616
VideoDPO_open_source,147,147,global_step,0.484375,-0.036707,-2.840846,2.846711,0.806452,0.878172,0.878172,1.0,0.021901,0.021498,0.009431,0.009058,0.000404,0.000373,0.01244,0.48831,0.000194,0.878172,0.878172
VideoDPO_open_source,148,148,global_step,0.601562,1.310612,-8.835196,13.974235,1.0,1.380517,1.380517,1.0,0.00752,0.007349,0.151012,0.150626,0.000171,0.000386,-0.143277,0.502384,0.000139,1.380517,1.380517
VideoDPO_open_source,149,149,global_step,0.460938,-0.122327,-4.150234,4.305038,0.305085,1.127536,1.127536,1.0,0.066411,0.066133,0.007513,0.007449,0.000279,6.5e-05,0.058684,0.38661,8.6e-05,1.127536,1.127536
VideoDPO_open_source,150,150,global_step,0.453125,-0.485377,-7.396731,5.87143,0.965517,0.882642,0.882642,1.0,0.005539,0.005443,0.072483,0.072413,9.7e-05,7e-05,-0.066971,0.489444,4.2e-05,0.882642,0.882642
VideoDPO_open_source,151,151,global_step,0.554688,-0.051135,-6.318688,5.528852,0.591549,1.559036,1.559036,1.0,0.093898,0.093433,0.019849,0.019725,0.000465,0.000124,0.073708,0.39644,0.000147,1.559036,1.559036
VideoDPO_open_source,152,152,global_step,0.484375,-0.054783,-3.812453,4.979372,0.983871,0.768035,0.768035,1.0,0.002719,0.002663,0.07709,0.076923,5.5e-05,0.000167,-0.074259,0.545796,5.6e-05,0.768035,0.768035
VideoDPO_open_source,153,153,global_step,0.46875,-0.18815,-8.10286,6.521531,0.816667,1.765796,1.765796,1.0,0.029343,0.029408,0.147101,0.147506,-6.5e-05,-0.000406,-0.118098,0.396303,-0.000118,1.765796,1.765796
VideoDPO_open_source,154,154,global_step,0.59375,0.840052,-14.46575,11.721514,0.736842,1.059869,1.059869,1.0,0.172359,0.171968,0.209245,0.207786,0.000391,0.001459,-0.035818,0.721853,0.000463,1.059869,1.059869
VideoDPO_open_source,155,155,global_step,0.554688,0.068131,-16.638525,9.860098,0.211268,2.425982,2.425982,1.0,0.173305,0.172801,0.00738,0.007014,0.000503,0.000366,0.165788,0.528947,0.000217,2.425982,2.425982
VideoDPO_open_source,156,156,global_step,0.78125,0.681766,-1.526857,4.172586,0.93,0.541537,0.541537,1.0,0.003617,0.00349,0.018634,0.018322,0.000127,0.000312,-0.014832,0.603925,0.00011,0.541537,0.541537
VideoDPO_open_source,157,157,global_step,0.539062,-0.005851,-3.692456,4.209927,0.913043,1.029333,1.029333,1.0,0.025897,0.025527,0.024175,0.023958,0.00037,0.000217,0.001569,0.427129,0.000147,1.029333,1.029333
VideoDPO_open_source,158,158,global_step,0.234375,-2.307153,-8.920506,5.115084,0.066667,2.206587,2.206587,1.0,0.134375,0.133727,0.001061,0.001011,0.000648,4.9e-05,0.132716,0.313919,0.000174,2.206587,2.206587
VideoDPO_open_source,159,159,global_step,0.59375,0.149731,-1.755776,2.288912,0.986842,0.664279,0.664279,1.0,0.002305,0.002247,0.011697,0.011589,5.8e-05,0.000108,-0.009343,0.52871,4.1e-05,0.664279,0.664279
VideoDPO_open_source,160,160,global_step,0.664062,1.124145,-9.730719,9.900704,0.082353,1.345389,1.345389,1.0,0.15445,0.154515,0.001895,0.001734,-6.6e-05,0.00016,0.152781,0.528835,2.4e-05,1.345389,1.345389
VideoDPO_open_source,161,161,global_step,0.796875,0.522458,-1.744693,2.338076,1.0,0.487483,0.487483,1.0,0.001631,0.001581,0.029848,0.02954,5e-05,0.000308,-0.027959,0.637664,9e-05,0.487483,0.487483
VideoDPO_open_source,162,162,global_step,0.351562,-0.360968,-3.668049,2.512857,0.977778,0.861361,0.861361,1.0,0.016853,0.01652,0.012939,0.012675,0.000333,0.000264,0.003845,0.460519,0.000149,0.861361,0.861361
VideoDPO_open_source,163,163,global_step,0.421875,-0.37112,-2.966691,2.214052,0.444444,0.953191,0.953191,1.0,0.030854,0.030667,0.002538,0.002475,0.000187,6.3e-05,0.028191,0.440924,6.2e-05,0.953191,0.953191
VideoDPO_open_source,164,164,global_step,0.515625,0.101798,-2.816371,4.49819,0.575758,0.687059,0.687059,1.0,0.018577,0.018702,0.032819,0.032791,-0.000124,2.8e-05,-0.01409,0.557551,-2.4e-05,0.687059,0.687059
VideoDPO_open_source,165,165,global_step,0.625,0.276472,-6.860867,5.226806,1.0,0.553231,0.553231,1.0,0.003099,0.003021,0.049321,0.049023,7.8e-05,0.000298,-0.046002,0.614205,9.4e-05,0.553231,0.553231
VideoDPO_open_source,166,166,global_step,0.492188,-0.312109,-7.813684,5.768593,0.904762,1.06837,1.06837,1.0,0.019431,0.019301,0.10712,0.106991,0.00013,0.000129,-0.08769,0.522769,6.5e-05,1.06837,1.06837
VideoDPO_open_source,167,167,global_step,0.492188,0.02504,-2.708752,3.326153,1.0,0.689068,0.689068,1.0,0.006069,0.005856,0.036487,0.036181,0.000213,0.000306,-0.030325,0.547444,0.00013,0.689068,0.689068
VideoDPO_open_source,168,168,global_step,0.257812,-0.369286,-1.688767,1.20271,0.515152,1.005406,1.005406,1.0,0.025945,0.025718,0.001741,0.001698,0.000227,4.3e-05,0.02402,0.397266,6.7e-05,1.005406,1.005406
VideoDPO_open_source,169,169,global_step,0.203125,-2.657471,-9.166598,4.546233,0.730769,2.5774,2.5774,1.0,0.058612,0.058164,0.170814,0.171164,0.000448,-0.00035,-0.113,0.302489,2.4e-05,2.5774,2.5774
VideoDPO_open_source,170,170,global_step,0.335938,-0.869713,-5.351529,5.962374,0.813953,1.609942,1.609942,1.0,0.05991,0.059468,0.072587,0.07249,0.000442,9.7e-05,-0.013022,0.369048,0.000135,1.609942,1.609942
VideoDPO_open_source,171,171,global_step,0.515625,0.016911,-3.404729,2.633336,0.969697,0.758035,0.758035,1.0,0.016073,0.015797,0.022501,0.022195,0.000276,0.000306,-0.006399,0.520335,0.000146,0.758035,0.758035
VideoDPO_open_source,172,172,global_step,0.273438,-3.727962,-23.924112,9.727776,0.628571,2.881382,2.881382,1.0,0.112914,0.112911,0.296562,0.297243,3e-06,-0.000682,-0.184332,0.338641,-0.00017,2.881382,2.881382
VideoDPO_open_source,173,173,global_step,0.296875,-0.720076,-9.477715,2.995785,0.447368,1.019892,1.019892,1.0,0.048804,0.048539,0.017987,0.017833,0.000265,0.000154,0.030707,0.451478,0.000105,1.019892,1.019892
VideoDPO_open_source,174,174,global_step,0.25,-1.475423,-7.754527,4.578847,0.96875,2.803817,2.803817,1.0,0.03177,0.031467,0.18135,0.182067,0.000303,-0.000717,-0.1506,0.174282,-0.000103,2.803817,2.803817
VideoDPO_open_source,175,175,global_step,0.257812,-0.747304,-3.698636,2.748528,0.636364,1.149029,1.149029,1.0,0.050157,0.049891,0.01668,0.016587,0.000266,9.3e-05,0.033304,0.435068,9e-05,1.149029,1.149029
VideoDPO_open_source,176,176,global_step,0.421875,-0.212608,-4.719123,7.554293,0.092593,1.241987,1.241987,1.0,0.128904,0.12869,0.001467,0.001416,0.000214,5e-05,0.127274,0.432292,6.6e-05,1.241987,1.241987
VideoDPO_open_source,177,177,global_step,0.390625,-0.179476,-2.114698,2.730912,0.38,0.771249,0.771249,1.0,0.013219,0.013176,0.003375,0.003357,4.3e-05,1.8e-05,0.009819,0.482275,1.5e-05,0.771249,0.771249
VideoDPO_open_source,178,178,global_step,0.523438,0.037874,-5.012117,4.237779,0.119403,0.658031,0.658031,1.0,0.078818,0.079023,0.00189,0.001806,-0.000205,8.4e-05,0.077217,0.627277,-3e-05,0.658031,0.658031
VideoDPO_open_source,179,179,global_step,0.398438,-0.413521,-6.189756,6.478131,0.078431,1.543708,1.543708,1.0,0.157714,0.157412,0.009312,0.009264,0.000301,4.8e-05,0.148148,0.41341,8.7e-05,1.543708,1.543708
VideoDPO_open_source,180,180,global_step,0.601562,0.383986,-3.811009,5.705441,1.0,0.70837,0.70837,1.0,0.001958,0.001935,0.070493,0.070173,2.3e-05,0.00032,-0.068238,0.593962,8.6e-05,0.70837,0.70837
VideoDPO_open_source,181,181,global_step,0.828125,1.44662,-2.084821,4.923074,0.830189,0.453183,0.453183,1.0,0.037197,0.037083,0.06739,0.066771,0.000114,0.000619,-0.029688,0.698871,0.000183,0.453183,0.453183
VideoDPO_open_source,182,182,global_step,0.578125,0.261479,-4.398991,4.736753,0.472973,0.841125,0.841125,1.0,0.08705,0.087201,0.023951,0.023937,-0.000151,1.4e-05,0.063264,0.571989,-3.4e-05,0.841125,0.841125
VideoDPO_open_source,183,183,global_step,0.640625,0.147153,-1.612371,1.707411,0.987805,0.723348,0.723348,1.0,0.001639,0.001557,0.010998,0.01091,8.2e-05,8.8e-05,-0.009353,0.504032,4.2e-05,0.723348,0.723348
VideoDPO_open_source,184,184,global_step,0.492188,0.081084,-4.010629,4.363619,0.349206,0.677397,0.677397,1.0,0.051563,0.051611,0.010501,0.01033,-4.8e-05,0.000171,0.041281,0.589089,3.1e-05,0.677397,0.677397
VideoDPO_open_source,185,185,global_step,0.421875,-0.559056,-15.586912,9.41582,0.111111,2.061979,2.061979,1.0,0.32074,0.320577,0.029065,0.029167,0.000163,-0.000102,0.29141,0.413194,1.5e-05,2.061979,2.061979
VideoDPO_open_source,186,186,global_step,0.570312,0.479655,-6.000251,6.521493,0.219178,0.80059,0.80059,1.0,0.109476,0.10966,0.01592,0.015739,-0.000184,0.000181,0.09392,0.609868,-1e-06,0.80059,0.80059
VideoDPO_open_source,187,187,global_step,0.546875,0.776444,-9.333081,13.346113,0.0,0.965519,0.965519,1.0,0.215035,0.215676,0.001795,0.00176,-0.000641,3.5e-05,0.213916,0.661082,-0.000152,0.965519,0.965519
VideoDPO_open_source,188,188,global_step,0.5,0.029262,-5.223751,6.149024,0.65625,0.833835,0.833835,1.0,0.04621,0.046044,0.034287,0.033913,0.000166,0.000374,0.012131,0.567403,0.000135,0.833835,0.833835
VideoDPO_open_source,189,189,global_step,0.320312,-0.321383,-4.537599,2.38443,0.512195,1.073042,1.073042,1.0,0.006808,0.006682,0.015281,0.015385,0.000127,-0.000105,-0.008704,0.37558,6e-06,1.073042,1.073042
VideoDPO_open_source,190,190,global_step,0.375,-0.333801,-4.004221,3.280314,0.75,0.948359,0.948359,1.0,0.024511,0.024557,0.061444,0.061588,-4.5e-05,-0.000144,-0.037032,0.446313,-4.7e-05,0.948359,0.948359
VideoDPO_open_source,191,191,global_step,0.109375,-13.108695,-48.656166,22.110939,0.214286,11.086285,11.086285,1.0,0.381442,0.385271,0.517279,0.524928,-0.003829,-0.00765,-0.139657,0.17231,-0.00287,11.086285,11.086285
VideoDPO_open_source,192,192,global_step,0.546875,0.066069,-2.327422,1.839895,0.657143,0.76078,0.76078,1.0,0.010807,0.010716,0.013106,0.012989,9e-05,0.000117,-0.002272,0.519389,5.2e-05,0.76078,0.76078
VideoDPO_open_source,193,193,global_step,0.53125,0.011349,-2.584616,5.726675,0.852941,0.867411,0.867411,1.0,0.012204,0.01205,0.018616,0.018511,0.000154,0.000105,-0.006461,0.478146,6.5e-05,0.867411,0.867411
VideoDPO_open_source,194,194,global_step,0.476562,-0.013374,-1.67893,1.152388,0.704918,0.750922,0.750922,1.0,0.010449,0.010411,0.012705,0.012687,3.8e-05,1.8e-05,-0.002276,0.4884,1.4e-05,0.750922,0.750922
VideoDPO_open_source,195,195,global_step,0.304688,-1.048669,-6.692558,4.346669,0.871795,2.043871,2.043871,1.0,0.012105,0.01215,0.132976,0.133658,-4.6e-05,-0.000682,-0.121508,0.269828,-0.000182,2.043871,2.043871
VideoDPO_open_source,196,196,global_step,0.335938,-0.341588,-3.668759,2.81414,0.255814,0.921497,0.921497,1.0,0.027538,0.027328,0.001155,0.001074,0.00021,8.1e-05,0.026254,0.424424,7.3e-05,0.921497,0.921497
VideoDPO_open_source,197,197,global_step,0.40625,-0.25269,-5.934201,4.206449,0.192308,0.903979,0.903979,1.0,0.106891,0.106858,0.003531,0.003451,3.3e-05,8e-05,0.103408,0.507919,2.8e-05,0.903979,0.903979
VideoDPO_open_source,198,198,global_step,0.476562,-0.13248,-5.524352,2.497141,1.0,0.964514,0.964514,1.0,0.000855,0.000753,0.015634,0.015664,0.000102,-3e-05,-0.014911,0.44256,1.8e-05,0.964514,0.964514
VideoDPO_open_source,199,199,global_step,0.351562,-0.429979,-4.752148,2.605594,0.711111,1.190944,1.190944,1.0,0.02087,0.020765,0.040163,0.040288,0.000104,-0.000125,-0.019523,0.401146,-5e-06,1.190944,1.190944
VideoDPO_open_source,200,200,global_step,0.492188,0.051425,-2.110159,1.746054,0.825397,0.729809,0.729809,1.0,0.006799,0.00674,0.006394,0.006314,5.8e-05,8e-05,0.000426,0.511515,3.5e-05,0.729809,0.729809
VideoDPO_open_source,201,201,global_step,0.421875,-0.394286,-5.931165,3.958568,1.0,0.841475,0.841475,1.0,0.001904,0.001859,0.055912,0.055847,4.5e-05,6.5e-05,-0.053988,0.517001,2.8e-05,0.841475,0.841475
VideoDPO_open_source,202,202,global_step,0.367188,-0.089863,-2.048407,2.135769,0.808511,0.745386,0.745386,1.0,0.007889,0.00775,0.022661,0.022515,0.000138,0.000146,-0.014765,0.501604,7.1e-05,0.745386,0.745386
VideoDPO_open_source,203,203,global_step,0.601562,0.025389,-1.00482,0.691971,0.896104,0.765483,0.765483,1.0,0.005083,0.004981,0.002642,0.002587,0.000102,5.5e-05,0.002394,0.471146,3.9e-05,0.765483,0.765483
VideoDPO_open_source,204,204,global_step,0.382812,-0.457498,-6.136461,2.105506,0.469388,0.847545,0.847545,1.0,0.020394,0.020359,0.00456,0.004572,3.5e-05,-1.2e-05,0.015788,0.477598,6e-06,0.847545,0.847545
VideoDPO_open_source,205,205,global_step,0.296875,-0.505647,-5.118053,3.655599,0.815789,0.963293,0.963293,1.0,0.015069,0.014791,0.009481,0.00935,0.000279,0.000131,0.005441,0.421078,0.000103,0.963293,0.963293
VideoDPO_open_source,206,206,global_step,0.421875,-0.192459,-2.661678,2.009822,0.981481,0.99434,0.99434,1.0,0.003717,0.003512,0.016883,0.016849,0.000205,3.4e-05,-0.013337,0.401546,6e-05,0.99434,0.99434
VideoDPO_open_source,207,207,global_step,0.195312,-2.785242,-11.622533,6.902069,1.0,3.379077,3.379077,1.0,0.003023,0.002933,0.417579,0.418662,9e-05,-0.001083,-0.415728,0.209778,-0.000248,3.379077,3.379077
VideoDPO_open_source,208,208,global_step,0.5,0.077564,-3.138829,2.690917,1.0,0.708413,0.708413,1.0,0.000839,0.000822,0.01433,0.014252,1.7e-05,7.9e-05,-0.013429,0.53534,2.4e-05,0.708413,0.708413
VideoDPO_open_source,209,209,global_step,0.601562,0.359425,-3.652144,5.400712,0.935065,0.56824,0.56824,1.0,0.015155,0.015076,0.05511,0.054715,7.8e-05,0.000395,-0.039639,0.635802,0.000118,0.56824,0.56824
VideoDPO_open_source,210,210,global_step,0.523438,0.110337,-3.385115,3.652675,0.820895,0.80992,0.80992,1.0,0.028753,0.028588,0.034165,0.033956,0.000164,0.00021,-0.005367,0.514111,9.3e-05,0.80992,0.80992
VideoDPO_open_source,211,211,global_step,0.476562,-0.119192,-9.97249,7.114895,1.0,1.428336,1.428336,1.0,0.006694,0.006488,0.212255,0.212113,0.000206,0.000142,-0.205625,0.488556,8.7e-05,1.428336,1.428336
VideoDPO_open_source,212,212,global_step,0.460938,0.113352,-6.140396,9.23153,0.355932,1.076976,1.076976,1.0,0.154615,0.154563,0.014204,0.013971,5.1e-05,0.000233,0.140592,0.545689,7.1e-05,1.076976,1.076976
VideoDPO_open_source,213,213,global_step,0.570312,1.23903,-9.45352,19.086748,0.945205,1.995599,1.995599,1.0,0.04578,0.045473,0.163538,0.163744,0.000307,-0.000206,-0.118271,0.350848,2.5e-05,1.995599,1.995599
VideoDPO_open_source,214,214,global_step,0.203125,-2.608457,-12.263581,5.317405,0.923077,2.595325,2.595325,1.0,0.027355,0.027213,0.321073,0.321726,0.000142,-0.000653,-0.294514,0.271626,-0.000128,2.595325,2.595325
VideoDPO_open_source,215,215,global_step,0.492188,-0.046148,-3.621243,1.099617,0.936508,0.645472,0.645472,1.0,0.00539,0.005375,0.009524,0.009457,1.5e-05,6.7e-05,-0.004082,0.531351,2e-05,0.645472,0.645472
VideoDPO_open_source,216,216,global_step,0.578125,0.137252,-1.384118,1.812177,0.432432,0.717368,0.717368,1.0,0.023408,0.02331,0.010532,0.010403,9.8e-05,0.000129,0.012907,0.515664,5.7e-05,0.717368,0.717368
VideoDPO_open_source,217,217,global_step,0.601562,0.497139,-5.752072,6.467365,1.0,0.7257,0.7257,1.0,0.001666,0.001611,0.153975,0.153448,5.5e-05,0.000527,-0.151837,0.652032,0.000146,0.7257,0.7257
VideoDPO_open_source,218,218,global_step,0.6875,0.557655,-6.081052,4.705433,0.863636,0.646694,0.646694,1.0,0.011607,0.011568,0.018795,0.018614,3.9e-05,0.000181,-0.007047,0.583127,5.5e-05,0.646694,0.646694
VideoDPO_open_source,219,219,global_step,0.546875,0.464622,-11.601075,6.972067,0.928571,1.114865,1.114865,1.0,0.00292,0.002815,0.143204,0.142786,0.000104,0.000418,-0.139971,0.604807,0.000131,1.114865,1.114865
